대분류,파일명,컬럼명,유일값 수,범주 집합,같은 대분류 평균 유사도,다른 대분류 평균 유사도,유사도 차이
산업고용,113_근로복지공단_산재보험 지정의료기관 현황정보_20231231.csv,전화번호,5991,"['031-954-8275', '062-955-7119', '055-251-5390', '032-327-8119', '052-220-7810', '052-247-7221', '032-674-7119', '041-549-2875', '061-522-5004', '043-232-7533']",0.054619048519018915,0.03785143693076485,0.016767611588254065
산업고용,124_근로복지공단_산재보험 지정의료기관 현황정보_20231231.csv,전화번호,5991,"['031-954-8275', '062-955-7119', '055-251-5390', '032-327-8119', '052-220-7810', '052-247-7221', '032-674-7119', '041-549-2875', '061-522-5004', '043-232-7533']",0.054619048519018915,0.03785143693076485,0.016767611588254065
산업고용,128_한국장애인고용공단_장애인 표준사업장 현황_20231231.csv,전화번호,652,"['02-469-3335', '054-972-9262', '070-4842-9626', '1811-8373', '054-932-8872', '054-931-2241', '032-675-9373', '031-337-2468', '053-583-6055', '031-945-1764']",0.054496149723385304,0.037951894141164476,0.016544255582220828
산업고용,128_한국장애인고용공단_장애인 표준사업장 현황_20231231.csv,인증일자,252,"['2023-05-11', '2020-09-16', '2014-12-30', '2023-08-17', '2018-06-07', '2023-12-11', '2023-11-10', '2017-09-20', '2021-12-06', '2023-01-25']",0.034503422665306774,0.027321559957827837,0.007181862707478937
산업고용,127_근로복지공단_업종별 산재신청 승인현황_20231231.csv,산재 업종별,22,"['광업', '기 타 의  사 업', '건설업', '제    조   업', '운수·창고및통신업', '어            업', '임            업', '어업', '전기·가스 및 상수도사업', '임업']",0.03030812208155349,0.025751769543117607,0.004556352538435882
산업고용,34_근로복지공단_직영병원 진료수가_20191231.csv,해당수가입력일자,1168,"['2010-03-29', '2008-11-10', '2014-02-13', '2012-10-29', '2014-05-16', '2014-11-28', '2015-04-18', '2013-12-06', '2011-08-31', '2002-01-02']",0.02093768192446834,0.021722262713353528,-0.0007845807888851898
산업고용,125_근로복지공단_규모별 산재신청 승인현황_20231231.csv,사업장 규모,9,"['5~30인 미만', '30~50인 미만', '분류 안됨', '500~1000인 미만', '50~100인 미만', '100~300인 미만', '5인 미만', '1000인 이상', '300~500인 미만']",0.019660025117639514,0.021729675264150396,-0.0020696501465108826
산업고용,34_근로복지공단_직영병원 진료수가_20191231.csv,적용시작일자,341,"['2015-05-07', '2019-08-16', '2017-03-31', '2018-06-07', '2018-04-02', '2014-09-01', '2019-05-08', '2015-01-01', '2015-04-18', '2016-08-16']",0.015520585524048822,0.01876983315172237,-0.003249247627673549
산업고용,128_한국장애인고용공단_장애인 표준사업장 현황_20231231.csv,관할지사,22,"['경기동부지사', '충북지사', '서울지역본부', '경기서부지사', '광주지역본부', '경기북부지사', '대구지역본부', '경북지사', '전북지사', '부산지역본부']",0.013221132664418456,0.018489288810559997,-0.005268156146141541
산업고용,34_근로복지공단_직영병원 진료수가_20191231.csv,적용종료일자,1,['2019-12-31'],0.0038335034847628074,0.005653545959619336,-0.0018200424748565282
산업고용,34_근로복지공단_직영병원 진료수가_20191231.csv,감액가능품목여부,2,"['Y', 'N']",0.003714552674329491,0.026716533388087573,-0.023001980713758082
산업고용,128_한국장애인고용공단_장애인 표준사업장 현황_20231231.csv,비고,3,"['자회사', '일반', '컨소시엄']",0.0020337409650962417,0.016319880265702722,-0.01428613930060648
식품건강,82_한국의약품안전관리원_연도별증상별 이상사례보고현황_20231231.csv,연도별증상(2023),10,"['오심', '두통', '발진', '호흡 곤란', '소양증', '두드러기', '흉부 불편감', '구토', '설사', '어지러움']",0.0745951643162497,0.03806844486800015,0.03652671944824955
식품건강,82_한국의약품안전관리원_연도별증상별 이상사례보고현황_20231231.csv,연도별증상(2020),10,"['오심', '두통', '발진', '호흡 곤란', '소양증', '두드러기', '백혈구 감소증', '구토', '설사', '어지러움']",0.0745951643162497,0.03806844486800015,0.03652671944824955
식품건강,82_한국의약품안전관리원_연도별증상별 이상사례보고현황_20231231.csv,연도별증상(2019),10,"['오심', '두통', '발진', '호흡 곤란', '소화 불량', '소양증', '두드러기', '구토', '설사', '어지러움']",0.0745951643162497,0.03806844486800015,0.03652671944824955
식품건강,82_한국의약품안전관리원_연도별증상별 이상사례보고현황_20231231.csv,연도별증상(2022),10,"['오심', '두통', '발진', '근육통', '두드러기', '소양증', '구토', '설사', '어지러움', '흉통']",0.07250716222824762,0.03806844486800015,0.034438717360247464
식품건강,82_한국의약품안전관리원_연도별증상별 이상사례보고현황_20231231.csv,연도별증상(2021),10,"['오심', '두통', '발진', '근육통', '과민성', '오한', '발열', '두드러기', '구토', '어지러움']",0.06478515450623992,0.03803071396272045,0.02675444054351947
식품건강,87_부산광역시 동래구_소독업소 현황_20231213.csv,소재지 주소,64,"['부산광역시 동래구 충렬대로 211 (명륜동)', '부산광역시 동래구 여고로 66, 403호 (사직동)', '부산광역시 동래구 미남로 131 (온천동)', '부산광역시 동래구 명륜로112번길 105 (칠산동)', '부산광역시 동래구 연안로52번길 81, 2층 (안락동)', '부산광역시 동래구 명안로86번길 45-3 (명장동)', '부산광역시 동래구 우장춘로4번길 38 (온천동, 해광빌딩 305호)', '부산광역시 동래구 명안로46번길 10 (안락동)', '부산광역시 동래구 명안로18번길 11 (안락동)', '부산광역시 동래구 여고로113번길 5-2 (사직동)']",0.045326811103267084,0.03816722187157394,0.007159589231693145
식품건강,94_한국의료기기안전정보원_품목코드_20240821.csv,명칭,705,"['경피혈중가스분석기', '장기사용식도정맥류지혈용튜브', '경성자궁경', '초음파체내충격파쇄석기', '풍선확장식혈관성형술용카테터', '반도체 레이저수술기', '부위한정용엑스선골밀도측정기', '호흡감시기', '경성인두편도경', '안과용초음파영상진단장치']",0.04532576143466759,0.038232004049236705,0.007093757385430888
식품건강,91_부산광역시_수영구_약국 현황_20240305.csv,약국명칭,94,"['수영약국', '훈스약국', '온누리조약국', '늘푸른약국', '좋은약국', '온힘약국', '오늘약국', '광안리약국', '이화메디컬약국', '센텀큰약국']",0.04519673168178173,0.03811476397208078,0.007081967709700952
식품건강,85_전라북도 정읍시_의료기관 현황_20221213.csv,의료기관명,145,"['임철수연합의원', '정읍바른재활의학과의원', '정읍호반정형외과의원', '장기영정형외과의원', '송창용치과의원', '튼튼마취통증의학과의원', '김낙은치과의원', '이영식이비인후과의원', '동하가정의학과의원', '박치과의원']",0.045179829637832444,0.03808912979926141,0.007090699838571031
식품건강,94_한국의료기기안전정보원_품목코드_20240821.csv,품목코드,686,"['A11090.02', 'A35060.01', 'A04000', 'B03040.01', 'A83050.01', 'A90070.03', 'A78010.04', 'B03300.15', 'A58020.13', 'A11120.04']",0.04517220141899391,0.038087851687897155,0.007084349731096756
식품건강,91_부산광역시_수영구_약국 현황_20240305.csv,약국소재지(도로명),100,"['부산광역시 수영구 수영로 513 (광안동)', '부산광역시 수영구 연수로 408, 지하1,1층 (광안동)', '부산광역시 수영구 수영로 654, 101호 (광안동)', '부산광역시 수영구 망미로22번길 55 (망미동)', '부산광역시 수영구 수영로 389, 상가동 213호 (남천동, 더샵 남천프레스티지)', '부산광역시 수영구 망미로22번길 54(망미동)', '부산광역시 수영구 연수로 402, 탐메디컬빌딩 1층 (광안동)', '부산광역시 수영구 수영로 592, 누구나 1층 (광안동)', '부산광역시 수영구 수영로 491 (남천동)', '부산광역시 수영구 광남로 43 (남천동)']",0.04506433478542016,0.037928177133964625,0.0071361576514555325
식품건강,80_광주광역시_보건환경연구원 지하수 노로바이러스 검사 현황_20231220.csv,소재지,20,"['광산구 왕버버들로 207', '광산구 금동학동길 10-144', '광산구 어등대로 511', '서구 진평길 62', '광산구 평동산단 6번로 102-16', '북구 양산택지소로 36', '동구 선교로 208', '북구 지산마을길 46-39', '광산구 평동산단 6번로 가동', '광산구 임방울대로 580-1']",0.04506433478542016,0.03792590589249904,0.007138428892921114
식품건강,91_부산광역시_수영구_약국 현황_20240305.csv,약국전화번호,98,"['051-622-0407', '051-754-6562', '051-753-7282', '051-752-1027', '051-626-7200', '051-751-6266', '051-752-2525', '051-753-2851', '051-751-1628', '624-7794']",0.04506433478542016,0.03792590589249904,0.007138428892921114
식품건강,85_전라북도 정읍시_의료기관 현황_20221213.csv,소재지도로명주소,135,"['전라북도 정읍시 우암로 15-1, 2~3층 (시기동)', '전라북도 정읍시 상동중앙로 45, 2층 (상동)', '전라북도 정읍시 천변로 234 (시기동)', '전라북도 정읍시 남북로 42 (수성동)', '전라북도 정읍시 우암로 21 (시기동)', '전라북도 정읍시 충정로 606-22 (용계동)', '전라북도 정읍시 우암로 16-6, 덕화주단홈패션 (시기동)', '전라북도 정읍시 중앙로 112 (수성동)', '전라북도 정읍시 중앙로 67 (연지동)', '전라북도 정읍시 중앙로 94-2 (연지동)']",0.045015844088504856,0.03799753945056107,0.007018304637943784
식품건강,87_부산광역시 동래구_소독업소 현황_20231213.csv,업체명,66,"['(주)휴먼플러스', '푸푸크린시스템', '늘푸른환경', '(주)비엔에이서비스', '뉴이엠방역', '에코유비전', '주식회사 동래클린케어', '(주)대성실업', 'EM차단방역센터(부산총판)', '(주)창성티엔씨']",0.04478631646355698,0.03792590589249904,0.006860410571057934
식품건강,88_한국의약품안전관리원_노인주의약물_20240813.csv,제품명,589,"['요시케어정5밀리그램(솔리페나신숙신산염)_(5mg/1정)', '리페넥스정2밀리그램(리스페리돈)_(2mg/1정)', '유로테라정10밀리그램(솔리페나신숙신산염)_(10mg/1정)', '비프로정20밀리그램(프로피베린염산염)_(20mg/1정)', '에트라빌25밀리그램정(아미트리프틸린염산염)_(25mg/1정)', '인페나신정10mg(솔리페나신숙신산염)_(10mg/1정)', '올자펙스정10밀리그램(올란자핀)_(10mg/1정)', '오에이비정10밀리그램(솔리페나신숙신산염)_(10mg/1정)', '클자핀정100밀리그램(클로자핀)_(0.1g/1정)', '유로케어정10밀리그램(솔리페나신숙신산염)_(10mg/1정)']",0.04435377012595078,0.03802354351401523,0.006330226611935545
식품건강,90_충청북도 제천시_담배소매인지정현황_20240912.csv,지정일자,597,"['2010-03-29', '1991-07-22', '2010-11-30', '1998-04-14', '2017-03-02', '2005-11-16', '2008-07-21', '1994-07-09', '2018-07-26', '2012-06-26']",0.04435363856751147,0.03783859623049998,0.006515042337011487
식품건강,83_전라남도 여수시_공중위생업소 현황_20230915.csv,영업소 주소(지번),1861,"['전라남도 여수시 안산동 439-8 ', '전라남도 여수시 웅천동 1695-1 ', '전라남도 여수시 봉산동 273-29 ', '전라남도 여수시 학용동 299 ', '전라남도 여수시 서교동 280-28 ', '전라남도 여수시 웅천동 1799-1 ', '전라남도 여수시 문수동 190-6 ', '전라남도 여수시 율촌면 상봉리 810-2 ', '전라남도 여수시 소라면 죽림리 1216-3 ', '전라남도 여수시 여서동 479 부영6단지상가 2동2층8호 ']",0.04413209700563879,0.037526621910278404,0.006605475095360386
식품건강,90_충청북도 제천시_담배소매인지정현황_20240912.csv,업소지번주소,674,"['충청북도 제천시 서부동 232', '충청북도 제천시 화산동 호 제4토지 7블럭 10로트  ', '충청북도 제천시 왕암동 88-11', '충청북도 제천시 강제동 808', '충청북도 제천시 산곡동 242-3', '충청북도 제천시 명동 174-2', '충청북도 제천시 강제동 547번지 3호', '충청북도 제천시 백운면 원월리 83-2호   ', '충청북도 제천시 화산동 208번지 14호', '충청북도 제천시 영천동 255번지 259호   ']",0.04411294932215034,0.03814006789962272,0.005972881422527616
식품건강,81_충청남도 당진시_담배소매인_20240701.csv,업소도로명주소,652,"['충청남도 당진시 합덕읍 미락1길 20. 우성마트', '충청남도 당진시 송산로 222-9 (원당동)', '충청남도 당진시 신평면 삽교천3길 72', '충청남도 당진시 고대면 당미로 594', '충청남도 당진시 정미면 대학로 28-4', '충청남도 당진시 무수동안길 20 (읍내동)', '충청남도 당진시 송악읍 반촌로 103. 106.107호 (송악e편한세상)', '충청남도 당진시 우두로1길 6-4 (우두동)', '충청남도 당진시 신평면 삽교천길 101-10  (삽교호수산물시장 122.123호)', '충청남도 당진시 합덕읍 합우로 194. LG전자']",0.04402315288522726,0.03798455661450535,0.00603859627072191
식품건강,85_전라북도 정읍시_의료기관 현황_20221213.csv,전화번호,144,"['063-533-9044', '063-530-6000', '063-571-1119', '063-538-3858', '063-538-0088', '063-533-8880', '063-535-0531', '063-535-7525', '063-532-5222', '063-533-7590']",0.04391721567341065,0.03809517453254013,0.005822041140870517
