관리기관명,소재지주소,설치목적구분,카메라대수,관리기관전화번호,위도,경도,데이터기준일자
세종특별자치시,세종특별자치시 집현동 785-131,생활방범,3,044-300-2454,36.491948,127.327754,2024-05-31
세종특별자치시,세종특별자치시 집현동 785-181,생활방범,3,044-300-2454,36.48886,127.32601,2024-05-31
세종특별자치시,세종특별자치시 집현동 산 132,생활방범,3,044-300-2454,36.493846,127.329116,2024-05-31
세종특별자치시,세종특별자치시 집현동 산 132,생활방범,3,044-300-2454,36.49442,127.3301,2024-05-31
세종특별자치시,세종특별자치시 집현동 산 44,생활방범,4,044-300-2454,36.496389,127.332257,2024-05-31
세종특별자치시,세종특별자치시 집현동 1017-6,생활방범,3,044-300-2454,36.497546,127.333787,2024-05-31
세종특별자치시,세종특별자치시 집현동 산 34,생활방범,3,044-300-2454,36.498983,127.336956,2024-05-31
세종특별자치시,세종특별자치시 집현동 산17-1,생활방범,3,044-300-2454,36.499628,127.337506,2024-05-31
세종특별자치시,세종특별자치시 집현동 623-5,생활방범,3,044-300-2454,36.499197,127.335069,2024-05-31
세종특별자치시,세종특별자치시 집현동 785-350,생활방범,3,044-300-2454,36.483993,127.317674,2024-05-31
세종특별자치시,세종특별자치시 집현동 785-292,생활방범,4,044-300-2454,36.484699,127.319424,2024-05-31
세종특별자치시,세종특별자치시 집현동 883-86,생활방범,3,044-300-2454,36.488071,127.322716,2024-05-31
세종특별자치시,세종특별자치시 집현동 883-101,생활방범,3,044-300-2454,36.488931,127.321313,2024-05-31
세종특별자치시,세종특별자치시 집현동 883-26,생활방범,4,044-300-2454,36.491579,127.321707,2024-05-31
세종특별자치시,세종특별자치시 집현동 883-56,생활방범,3,044-300-2454,36.49108,127.321778,2024-05-31
세종특별자치시,세종특별자치시 집현동 926-1,생활방범,5,044-300-2454,36.494464,127.320835,2024-05-31
세종특별자치시,세종특별자치시 집현동 785-33,생활방범,3,044-300-2454,36.494812,127.322473,2024-05-31
세종특별자치시,세종특별자치시 집현동 884,생활방범,3,044-300-2454,36.496255,127.322646,2024-05-31
세종특별자치시,세종특별자치시 집현동 927,생활방범,3,044-300-2454,36.495438,127.322749,2024-05-31
세종특별자치시,세종특별자치시 집현동 885-1,생활방범,3,044-300-2454,36.496103,127.321515,2024-05-31
세종특별자치시,세종특별자치시 반곡동 13-79,생활방범,3,044-300-2454,36.497901,127.320371,2024-05-31
세종특별자치시,세종특별자치시 집현동 885-1,생활방범,3,044-300-2454,36.497324,127.322218,2024-05-31
세종특별자치시,세종특별자치시 집현동 885-1,생활방범,3,044-300-2454,36.497842,127.322554,2024-05-31
세종특별자치시,세종특별자치시 집현동 996-4,생활방범,3,044-300-2454,36.498143,127.325175,2024-05-31
세종특별자치시,세종특별자치시 집현동 883-161,생활방범,4,044-300-2454,36.484703,127.321145,2024-05-31
세종특별자치시,세종특별자치시 집현동 883-206,생활방범,4,044-300-2454,36.484118,127.321907,2024-05-31
세종특별자치시,세종특별자치시 집현동 883-148,생활방범,3,044-300-2454,36.485241,127.320271,2024-05-31
세종특별자치시,세종특별자치시 집현동 785-94,생활방범,3,044-300-2454,36.489545,127.323831,2024-05-31
세종특별자치시,세종특별자치시 집현동 883-42,생활방범,3,044-300-2454,36.490091,127.322921,2024-05-31
세종특별자치시,세종특별자치시 집현동 883-72,생활방범,4,044-300-2454,36.490418,127.321443,2024-05-31
세종특별자치시,세종특별자치시 집현동 785-57,생활방범,3,044-300-2454,36.493192,127.3225,2024-05-31
세종특별자치시,세종특별자치시 집현동 883-2,생활방범,3,044-300-2454,36.49356,127.320704,2024-05-31
세종특별자치시,세종특별자치시 집현동 785-557,생활방범,4,044-300-2454,36.494468,127.324118,2024-05-31
세종특별자치시,세종특별자치시 집현동 산171,생활방범,3,044-300-2454,36.494339,127.325262,2024-05-31
세종특별자치시,세종특별자치시 집현동 792-1,생활방범,3,044-300-2454,36.496182,127.32554,2024-05-31
세종특별자치시,세종특별자치시 집현동 1007-2,생활방범,3,044-300-2454,36.499567,127.328225,2024-05-31
세종특별자치시,세종특별자치시 집현동 1003-1,생활방범,3,044-300-2454,36.499682,127.327576,2024-05-31
세종특별자치시,세종특별자치시 집현동 370,생활방범,3,044-300-2454,36.501561,127.328461,2024-05-31
세종특별자치시,세종특별자치시 집현동 996-1,생활방범,3,044-300-2454,36.498856,127.324629,2024-05-31
세종특별자치시,세종특별자치시 집현동 883-206,생활방범,4,044-300-2454,36.486255,127.321375,2024-05-31
세종특별자치시,세종특별자치시 집현동 785-185,생활방범,3,044-300-2454,36.48939,127.325145,2024-05-31
세종특별자치시,세종특별자치시 집현동 산180,생활방범,3,044-300-2454,36.491018,127.324724,2024-05-31
세종특별자치시,세종특별자치시 집현동 산173,생활방범,3,044-300-2454,36.492977,127.325334,2024-05-31
세종특별자치시,세종특별자치시 집현동 산126,생활방범,3,044-300-2454,36.496171,127.326673,2024-05-31
세종특별자치시,세종특별자치시 집현동 781-2,생활방범,3,044-300-2454,36.495118,127.327863,2024-05-31
세종특별자치시,세종특별자치시 집현동 산50,생활방범,3,044-300-2454,36.497623,127.330893,2024-05-31
세종특별자치시,세종특별자치시 집현동 724-3,생활방범,3,044-300-2454,36.498759,127.331459,2024-05-31
세종특별자치시,세종특별자치시 종촌동 676,생활방범,2,044-300-2454,36.504472,127.247262,2024-05-31
세종특별자치시,세종특별자치시 종촌동 도움1로 13 (종촌동),생활방범,1,044-300-2454,36.501764,127.24525,2024-05-31
세종특별자치시,세종특별자치시 종촌동 681,생활방범,1,044-300-2454,36.503409,127.2419,2024-05-31
세종특별자치시,세종특별자치시 달빛으로 25 (종촌동),생활방범,1,044-300-2454,36.501383,127.250459,2024-05-31
세종특별자치시,세종특별자치시 도움3로 12 (종촌동),생활방범,2,044-300-2454,36.504927,127.247799,2024-05-31
세종특별자치시,세종특별자치시 달빛1로 90 (종촌동),생활방범,1,044-300-2454,36.507644,127.245605,2024-05-31
세종특별자치시,세종특별자치시 종촌동 694,생활방범,1,044-300-2454,36.499418,127.251425,2024-05-31
세종특별자치시,세종특별자치시 절재로 30 (아름동),생활방범,1,044-300-2454,36.508898,127.244317,2024-05-31
세종특별자치시,세종특별자치시 종촌동 세종로 1190 (종촌동),생활방범,1,044-300-2454,36.509088,127.241694,2024-05-31
세종특별자치시,세종특별자치시 종촌동 가름로 80 (종촌동),생활방범,2,044-300-2454,36.499416,127.249521,2024-05-31
세종특별자치시,세종특별자치시 도움3로 70 (종촌동),생활방범,1,044-300-2454,36.504089,127.253257,2024-05-31
세종특별자치시,세종특별자치시 달빛으로 65 (종촌동),생활방범,1,044-300-2454,36.504779,127.250234,2024-05-31
세종특별자치시,세종특별자치시 달빛으로 35 (종촌동),생활방범,2,044-300-2454,36.502311,127.250264,2024-05-31
세종특별자치시,세종특별자치시 도움3로 145 (종촌동),생활방범,1,044-300-2454,36.505246,127.24514,2024-05-31
세종특별자치시,세종특별자치시 종촌동 세종로 1110 (종촌동),생활방범,2,044-300-2454,36.50189,127.24109,2024-05-31
세종특별자치시,세종특별자치시 종촌동 도움1로 40 (종촌동),생활방범,1,044-300-2454,36.501741,127.252981,2024-05-31
세종특별자치시,세종특별자치시 종촌동 670,생활방범,1,044-300-2454,36.503594,127.249441,2024-05-31
세종특별자치시,세종특별자치시 종촌동 676,생활방범,2,044-300-2454,36.503578,127.247845,2024-05-31
충북,충청북도 청주시 흥덕구 오송읍 서평리 244-4,차량방범,3,044-300-2454,36.591278,127.310314,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 서창리 188-60,생활방범,3,044-300-2454,36.608594,127.288016,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 새내12길 3,생활방범,1,044-300-2454,36.602241,127.298007,2024-05-31
충북,충청북도 청주시 흥덕구 오송읍 서평리 244-4,차량방범,3,044-300-2454,36.603655,127.306564,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 신흥리 17-5,생활방범,3,044-300-2454,36.597607,127.292136,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 산책길 2,생활방범,3,044-300-2454,36.598985,127.304786,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 남리 490,생활방범,3,044-300-2454,36.5929,127.3011,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 군청로 11,생활방범,1,044-300-2454,36.585452,127.294702,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 봉산로 14,생활방범,2,044-300-2454,36.606509,127.288798,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 으뜸길 248,생활방범,3,044-300-2454,36.602337,127.296615,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 평리 23-1,생활방범,1,044-300-2454,36.604239,127.300821,2024-05-31
충북,충청북도 청주시 흥덕구 오송읍 가로수로 3,차량방범,4,044-300-2454,36.603936,127.306516,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 조치원로 45-7,생활방범,2,044-300-2454,36.602119,127.301723,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 세종로 2676,차량방범,3,044-300-2454,36.624144,127.290504,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 으뜸길 215,생활방범,3,044-300-2454,36.601447,127.296236,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 침산리 130-65,생활방범,3,044-300-2454,36.601959,127.29439,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 침산리 243-3,생활방범,2,044-300-2454,36.600912,127.294329,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 침산리 148-17,생활방범,1,044-300-2454,36.600971,127.293635,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 침산리 185-8,생활방범,3,044-300-2454,36.599469,127.294994,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 침산리 185-11,생활방범,1,044-300-2454,36.599468,127.295001,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 침산리 166-217,생활방범,3,044-300-2454,36.598875,127.294962,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 침산리 243-3,생활방범,3,044-300-2454,36.600125,127.294598,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 새내로 122,생활방범,3,044-300-2454,36.603064,127.298125,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 행복5길 28,생활방범,3,044-300-2454,36.604926,127.29282,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 새내로 89,생활방범,4,044-300-2454,36.599189,127.298352,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 봉산리38-11,생활방범,3,044-300-2454,36.601424,127.280278,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 봉산리65-25,생활방범,4,044-300-2454,36.604781,127.279476,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 봉산리183,생활방범,5,044-300-2454,36.604826,127.282791,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 봉산리65-9,생활방범,5,044-300-2454,36.604065,127.280551,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 봉산리90-14,생활방범,4,044-300-2454,36.603003,127.279947,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 봉산리62-11,생활방범,5,044-300-2454,36.603391,127.284125,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 봉산리57,생활방범,5,044-300-2454,36.602871,127.282669,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 봉산리67,생활방범,4,044-300-2454,36.602304,127.281935,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 서창리262-5,생활방범,4,044-300-2454,36.60446,127.284484,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 봉산리50,생활방범,4,044-300-2454,36.60202,127.284852,2024-05-31
세종특별자치시,세종특별자치시 새내12길 32,생활방범,2,044-300-2454,36.60238,127.299623,2024-05-31
세종특별자치시,세종특별자치시 조치원3길 19,생활방범,2,044-300-2454,36.602234,127.298487,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 섭골길 37,생활방범,3,044-300-2454,36.613454,127.288449,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 조치원중고길 12-1,생활방범,1,044-300-2454,36.611377,127.298498,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 교리 1-14,생활방범,2,044-300-2454,36.606757,127.298684,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 새내11길 6,생활방범,3,044-300-2454,36.602256,127.297705,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 돌간1길 20,생활방범,2,044-300-2454,36.618988,127.288559,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 번영1길 46,생활방범,3,044-300-2454,36.595537,127.300371,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 충현로 48-12 (동진빌라),생활방범,3,044-300-2454,36.593406,127.298274,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 남리 84,생활방범,3,044-300-2454,36.595287,127.303549,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 신안리 49-4,생활방범,3,044-300-2454,36.61748,127.291538,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 돌간1길 11,생활방범,3,044-300-2454,36.618904,127.289229,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 신안리 371-3,생활방범,2,044-300-2454,36.618324,127.288227,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 신안리 364-44,생활방범,3,044-300-2454,36.616435,127.286994,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 신안리 374-14,생활방범,3,044-300-2454,36.61815,127.28955,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 번암리 66-57,생활방범,5,044-300-2454,36.58878,127.296752,2024-05-31
세종특별자치시,세종특별자치시 조치원읍 번암리 90-14,생활방범,5,044-300-2454,36.590346,127.293786,2024-05-31
