파일명,컬럼명,null 수,범주값 길이(고정/가변),상이값 수,유일값 수,최빈값(mode),값 중복도 평균,최댓값,최솟값,평균(mean),중앙값(median),1분위수(1Q),3분위수(3Q),IQR,분산(variance),표준편차(standard deviation),범위(range),왜도(skewness),첨도(kurtosis)
122-2_건강보험심사평가원_시군구별 성별 연령군별 비만 진료 통계 2023.csv,진료년도,0,,1,1,2023,5588.0,2023.0,2023.0,2023.0,2023.0,2023.0,2023.0,0.0,0.0,0.0,0.0,0.0,0.0
122-2_건강보험심사평가원_시군구별 성별 연령군별 비만 진료 통계 2023.csv,시도,0,고정,17,17,경기,328.70588235294116,,,,,,,,,,,,
122-2_건강보험심사평가원_시군구별 성별 연령군별 비만 진료 통계 2023.csv,시군구,0,가변,253,253,고성군,22.08695652173913,,,,,,,,,,,,
122-2_건강보험심사평가원_시군구별 성별 연령군별 비만 진료 통계 2023.csv,성별,0,고정,2,2,남,2794.0,,,,,,,,,,,,
122-2_건강보험심사평가원_시군구별 성별 연령군별 비만 진료 통계 2023.csv,연령군,0,가변,11,11,0~9세,508.0,,,,,,,,,,,,
122-2_건강보험심사평가원_시군구별 성별 연령군별 비만 진료 통계 2023.csv,환자수,0,,92,92,0,60.73913043478261,340.0,0.0,3.2258410880458124,0.0,0.0,0.0,0.0,214.02988876805583,14.62976037972105,340.0,9.820787949693655,138.33257117753703
122-2_건강보험심사평가원_시군구별 성별 연령군별 비만 진료 통계 2023.csv,입내원일수,0,,183,183,0,30.53551912568306,1681.0,0.0,9.110415175375806,0.0,0.0,0.0,0.0,2562.958452450002,50.62566989630855,1681.0,14.074317139022375,308.28688391561866
122-2_건강보험심사평가원_시군구별 성별 연령군별 비만 진료 통계 2023.csv,요양급여비용총액,0,,607,607,0,9.205930807248764,1509665770.0,0.0,3730148.391195419,0.0,0.0,0.0,0.0,1257959770776344.8,35467728.58213992,1509665770.0,23.39960624700008,764.8129727743217
123_근로복지공단_산재심사 결정현황_20231231.csv,구분,0,,7,7,2017,1.0,2023.0,2017.0,2020.0,2020.0,2018.5,2021.5,3.0,4.666666666666667,2.160246899469287,6.0,0.0,-1.2000000000000002
123_근로복지공단_산재심사 결정현황_20231231.csv,결정,0,,7,7,8656,1.0,11155.0,8656.0,10161.142857142857,10638.0,9514.0,10825.5,1311.5,955737.8095238094,977.6184375940387,2499.0,-0.7880722168918505,-1.1244711838410257
123_근로복지공단_산재심사 결정현황_20231231.csv,취소,0,,7,7,1223,1.0,1690.0,1223.0,1517.857142857143,1535.0,1507.0,1581.5,74.5,20969.476190476194,144.80841201558766,467.0,-1.535798022934411,3.594889883304047
124_근로복지공단_산재보험 지정의료기관 현황정보_20231231.csv,의료기관기호,0,,6104,6104,1000001,1.0,1023368.0,1000001.0,1016330.4818152031,1018527.0,1012516.5,1021272.25,8755.75,37271857.1056827,6105.068149143193,23367.0,-0.9460546019801073,-0.18087699436731874
124_근로복지공단_산재보험 지정의료기관 현황정보_20231231.csv,의료기관명,0,가변,5471,5471,서울정형외과의원,1.115700968744288,,,,,,,,,,,,
124_근로복지공단_산재보험 지정의료기관 현황정보_20231231.csv,우편번호,0,,4327,4327,31156,1.4106771435174486,630850.0,1022.0,29176.582077326344,24500.0,12209.0,44965.25,32756.25,713088391.6999649,26703.71494193205,629828.0,9.862047398512463,193.12495293818907
124_근로복지공단_산재보험 지정의료기관 현황정보_20231231.csv,주소,0,가변,6074,6074,경기 광주시 초월읍 경수길 25 ,1.0049390846229833,,,,,,,,,,,,
124_근로복지공단_산재보험 지정의료기관 현황정보_20231231.csv,전화번호,0,가변,5991,5991,02-2039-8171,1.0046736771824403,,,,,,,,,,,,
125_근로복지공단_규모별 산재신청 승인현황_20231231.csv,연도,0,,6,6,2018,8.666666666666666,2023.0,2018.0,2020.423076923077,2020.0,2019.0,2022.0,3.0,2.915535444947208,1.7074939077335556,5.0,0.06282521266281757,-1.2370010740356634
125_근로복지공단_규모별 산재신청 승인현황_20231231.csv,사업장 규모,0,가변,9,9,1000인 이상,5.777777777777778,,,,,,,,,,,,
125_근로복지공단_규모별 산재신청 승인현황_20231231.csv,신청,0,,51,51,0,1.0196078431372548,43976.0,0.0,15752.538461538461,10441.0,6385.25,25619.25,19234.0,173132748.68476617,13157.991818084027,43976.0,0.9075741095201667,-0.6491176307099402
125_근로복지공단_규모별 산재신청 승인현황_20231231.csv,승인,0,,51,51,0,1.0196078431372548,39762.0,0.0,14244.461538461539,9401.0,5307.75,22831.0,17523.25,150208770.8808446,12255.968785895491,39762.0,0.9222587328517193,-0.6484635397284104
125_근로복지공단_규모별 산재신청 승인현황_20231231.csv,승인율(퍼센트),0,,45,45,92.5,1.1555555555555554,94.1,0.0,82.75769230769232,89.05,85.2,91.525,6.325000000000003,462.43307692307695,21.50425718138334,94.1,-3.2468616353259367,9.540548883041385
126_근로복지공단_지사별 진료비 지급현황_20221231.csv,지사명,0,가변,64,64,강릉지사,1.0,,,,,,,,,,,,
126_근로복지공단_지사별 진료비 지급현황_20221231.csv,청구건수,0,,64,64,1307,1.0,958786.0,1307.0,29962.0625,12739.5,7455.0,19748.0,12293.0,14023841502.662699,118422.30154266847,957479.0,7.901702101678147,62.92660283152686
126_근로복지공단_지사별 진료비 지급현황_20221231.csv,지급건수,0,,64,64,1307,1.0,958786.0,1307.0,29962.0625,12739.5,7455.0,19748.0,12293.0,14023841502.662699,118422.30154266847,957479.0,7.901702101678147,62.92660283152686
126_근로복지공단_지사별 진료비 지급현황_20221231.csv,총지급액,0,,64,64,898498280,1.0,909461971900.0,898498280.0,28420686621.875,10771689815.0,6486435082.5,18979568615.0,12493133532.5,1.268513046132815e+22,112628284464.10852,908563473620.0,7.839160138634664,62.230188526464666
126_근로복지공단_지사별 진료비 지급현황_20221231.csv,총 진료일수,0,,64,64,22210,1.0,13896098.0,22210.0,434253.0625,192606.5,117228.25,301058.25,183830.0,2945967352808.6904,1716382.0532762192,13873888.0,7.901246735192902,62.92094082980537
127_근로복지공단_업종별 산재신청 승인현황_20231231.csv,연도,0,,6,6,2018,10.833333333333334,2023.0,2018.0,2020.4769230769232,2020.0,2019.0,2022.0,3.0,2.9721153846153903,1.7239824200424407,5.0,0.030816200963426285,-1.266606737024767
127_근로복지공단_업종별 산재신청 승인현황_20231231.csv,산재 업종별,0,가변,22,22,건설업,2.9545454545454546,,,,,,,,,,,,
127_근로복지공단_업종별 산재신청 승인현황_20231231.csv,신청,0,,64,64,121,1.015625,63155.0,40.0,12602.030769230769,1047.0,525.0,28580.0,28055.0,327477578.9677885,18096.341590713535,63115.0,1.29442968705582,0.38714529224563243
127_근로복지공단_업종별 산재신청 승인현황_20231231.csv,승인,0,,59,59,0,1.1016949152542372,57937.0,0.0,11395.569230769232,1018.0,144.0,27126.0,26982.0,278165786.43653846,16678.30286439656,57937.0,1.2933053920158935,0.37865618048026795
127_근로복지공단_업종별 산재신청 승인현황_20231231.csv,승인율(퍼센트),0,,51,51,0.0,1.2745098039215685,98.2,0.0,80.59692307692306,91.3,83.6,94.1,10.5,686.8615528846153,26.20804366763409,98.2,-2.3696112712635182,4.687015145734257
128_한국장애인고용공단_장애인 표준사업장 현황_20231231.csv,인증번호,0,고정,694,694,제2013-001호,1.0,,,,,,,,,,,,
128_한국장애인고용공단_장애인 표준사업장 현황_20231231.csv,사업체명,0,가변,694,694, (주)이에마로,1.0,,,,,,,,,,,,
128_한국장애인고용공단_장애인 표준사업장 현황_20231231.csv,관할지사,0,가변,22,22,서울남부지사,31.545454545454547,,,,,,,,,,,,
128_한국장애인고용공단_장애인 표준사업장 현황_20231231.csv,대표자,0,가변,672,672,한영수,1.0327380952380953,,,,,,,,,,,,
128_한국장애인고용공단_장애인 표준사업장 현황_20231231.csv,사업자등록번호,0,고정,694,694,101-82-11295,1.0,,,,,,,,,,,,
128_한국장애인고용공단_장애인 표준사업장 현황_20231231.csv,소재지,0,가변,690,690,서울특별시 종로구 종로 26,1.0057971014492753,,,,,,,,,,,,
128_한국장애인고용공단_장애인 표준사업장 현황_20231231.csv,인증일자,0,고정,252,252,2013-06-19,2.753968253968254,,,,,,,,,,,,
128_한국장애인고용공단_장애인 표준사업장 현황_20231231.csv,전화번호,0,가변,652,652,02-2121-7693,1.0168711656441718,,,,,,,,,,,,
128_한국장애인고용공단_장애인 표준사업장 현황_20231231.csv,업종 및 주요생산품,0,가변,586,586,세탁업,1.1843003412969284,,,,,,,,,,,,
128_한국장애인고용공단_장애인 표준사업장 현황_20231231.csv,비고,0,가변,3,3,일반,231.33333333333334,,,,,,,,,,,,
12_한국보건의료인국가시험원_응시자 현황_의사_20240521.csv,연도,0,,24,24,2022,5520.083333333333,2024.0,2001.0,2013.9361422683837,2014.0,2009.0,2019.0,10.0,42.56826083430612,6.524435671711855,23.0,-0.25172780079363555,-0.963852784272361
12_한국보건의료인국가시험원_응시자 현황_의사_20240521.csv,직종,0,가변,3,3,의사(실기),44160.666666666664,,,,,,,,,,,,
12_한국보건의료인국가시험원_응시자 현황_의사_20240521.csv,회차,0,,24,24,86,5520.083333333333,88.0,65.0,77.93614226838363,78.0,73.0,83.0,10.0,42.568260834306116,6.524435671711855,23.0,-0.25172780079359597,-0.963852784272377
12_한국보건의료인국가시험원_응시자 현황_의사_20240521.csv,일련번호,0,,98743,98743,1,1.3416849802011281,98743.0,1.0,41094.76250358539,33121.0,16561.0,65622.75,49061.75,830271220.5856786,28814.42729928323,98742.0,0.4215377239688974,-1.0923335970369212
12_한국보건의료인국가시험원_응시자 현황_의사_20240521.csv,성별,0,고정,2,2,남,66241.0,,,,,,,,,,,,
12_한국보건의료인국가시험원_응시자 현황_의사_20240521.csv,연령대,0,,5,5,20,26496.4,60.0,20.0,22.992708443411182,20.0,20.0,30.0,10.0,24.956416062372302,4.9956397050199985,40.0,1.5126046234517234,2.52317335099811
12_한국보건의료인국가시험원_응시자 현황_의사_20240521.csv,응시지역,0,가변,7,7,서울특별시,18926.0,,,,,,,,,,,,
12_한국보건의료인국가시험원_응시자 현황_의사_20240521.csv,졸업여부,0,가변,2,2,졸업예정,66241.0,,,,,,,,,,,,
12_한국보건의료인국가시험원_응시자 현황_의사_20240521.csv,합격여부,0,가변,5,5,합격,26496.4,,,,,,,,,,,,
12_한국보건의료인국가시험원_응시자 현황_의사_20240521.csv,학교소재지,0,가변,50,50,서울특별시,2649.64,,,,,,,,,,,,
13_국민건강보험공단_건강검진검사항목코드_20240731.csv,건강검진검사항목코드,0,고정,1953,1953,A1101001,1.0,,,,,,,,,,,,
13_국민건강보험공단_건강검진검사항목코드_20240731.csv,건강검진검사항목코드명,0,가변,1129,1129,종합판정,1.7298494242692648,,,,,,,,,,,,
13_국민건강보험공단_건강검진검사항목코드_20240731.csv,건강검진유형구분코드,0,고정,11,11,D,177.54545454545453,,,,,,,,,,,,
13_국민건강보험공단_건강검진검사항목코드_20240731.csv,건강검진유형상세구분코드,0,고정,21,21,A11,93.0,,,,,,,,,,,,
13_국민건강보험공단_건강검진검사항목코드_20240731.csv,건강검진검사항목유형코드,0,고정,169,169,D3404,11.55621301775148,,,,,,,,,,,,
14_해양환경공단_해양쓰레기 조사_지역별_20231231.csv,구분,0,가변,71,71,동구,1.0845070422535212,,,,,,,,,,,,
14_해양환경공단_해양쓰레기 조사_지역별_20231231.csv,2008,0,,43,43,0.0,1.7906976744186047,25239.5,0.0,607.6766233766234,68.0,0.0,376.0,376.0,8293923.989709499,2879.917358138858,25239.5,8.451667474192526,73.08057586095819
14_해양환경공단_해양쓰레기 조사_지역별_20231231.csv,2009,0,,56,56,0.0,1.375,59437.5,0.0,1388.7636363636361,227.0,0.0,753.3,753.3,45962877.7323445,6779.592740891188,59437.5,8.479198916187837,73.41127122276501
14_해양환경공단_해양쓰레기 조사_지역별_20231231.csv,2010,0,,58,58,0.0,1.3275862068965518,33436.5,0.0,811.6428571428571,203.0,0.0,429.0,429.0,14940186.474323308,3865.253739966279,33436.5,8.181523221453622,69.26000945519283
14_해양환경공단_해양쓰레기 조사_지역별_20231231.csv,2011,0,,55,55,0.0,1.4,92897.6,0.0,1652.7974025974024,204.0,0.0,588.0,588.0,111531017.64104582,10560.824666712624,92897.6,8.710469711548493,76.22337021453043
14_해양환경공단_해양쓰레기 조사_지역별_20231231.csv,2012,0,,60,60,0.0,1.2833333333333334,122365.6,0.0,2160.7506493506494,180.0,35.0,508.7,473.7,193848053.19384825,13922.932636260517,122365.6,8.691497107737153,75.99068269459497
14_해양환경공단_해양쓰레기 조사_지역별_20231231.csv,2013,0,,59,59,0.0,1.305084745762712,49080.4,0.0,980.5558441558442,155.0,10.0,553.0,543.0,31046256.115656182,5571.916736245812,49080.4,8.68729856953651,75.95259758402926
14_해양환경공단_해양쓰레기 조사_지역별_20231231.csv,2014,0,,67,67,0.0,1.1492537313432836,76935.8,0.0,1843.7376623376626,518.5,103.8,1206.6,1102.8,76382169.3960629,8739.689319195671,76935.8,8.566468845959875,74.48125821675458
14_해양환경공단_해양쓰레기 조사_지역별_20231231.csv,2015,0,,64,64,0.0,1.203125,69128.9,0.0,1748.2753246753248,381.4,67.0,1194.3,1127.3,63132994.445041,7945.627378945039,69128.9,8.27029037303394,70.57201542327346
14_해양환경공단_해양쓰레기 조사_지역별_20231231.csv,2016,0,,65,65,0.0,1.1846153846153846,70840.6,0.0,1778.9454545454544,362.5,137.0,1096.1,959.0999999999999,65029279.07040673,8064.073354726303,70840.6,8.48316511088571,73.476876103557
14_해양환경공단_해양쓰레기 조사_지역별_20231231.csv,2017,0,,65,65,0.0,1.1846153846153846,82175.4,0.0,2070.2220779220775,380.1,117.5,1245.6,1128.1,88417679.27042718,9403.067545776068,82175.4,8.356997380159642,71.88313698495514
14_해양환경공단_해양쓰레기 조사_지역별_20231231.csv,2018,0,,63,63,0.0,1.2222222222222223,95632.0,0.0,2418.6272727272726,468.9,73.2,1288.0,1214.8,119677586.64279902,10939.725163037645,95632.0,8.360316174523287,71.9379305908997
14_해양환경공단_해양쓰레기 조사_지역별_20231231.csv,2019,0,,66,66,0.0,1.1666666666666667,108644.1,0.0,2621.853246753247,428.2,85.9,1925.8,1839.8999999999999,153067403.50304854,12372.041201962129,108644.1,8.499837833656853,73.67005135629373
14_해양환경공단_해양쓰레기 조사_지역별_20231231.csv,2020,0,,66,66,0.0,1.1666666666666667,138361.9,0.0,3478.607792207792,611.1,84.9,2180.6,2095.7,247940563.94730687,15746.128538383868,138361.9,8.487900009758208,73.54815753523883
14_해양환경공단_해양쓰레기 조사_지역별_20231231.csv,2021,0,,68,68,0.0,1.1323529411764706,120736.2,0.0,3059.7506493506494,777.6,155.7,1724.4,1568.7,190211455.0983219,13791.716901761069,120736.2,8.396980957311738,72.35662477375763
14_해양환경공단_해양쓰레기 조사_지역별_20231231.csv,2022,0,,70,70,0.0,1.1,126035.4,0.0,3115.667532467533,703.0,273.6,2093.2,1819.6,206317119.26406357,14363.743219093816,126035.4,8.466138271109555,73.24662981169658
14_해양환경공단_해양쓰레기 조사_지역별_20231231.csv,2023,0,,70,70,0.0,1.1,131930.7,0.0,3189.5194805194806,720.0,233.8,2224.1,1990.3,224659580.46053663,14988.648386713747,131930.7,8.557023910003986,74.37871664291481
15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,조사년도,0,,1,1,2021,97.0,2021.0,2021.0,2021.0,2021.0,2021.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0
15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,해역,0,고정,4,4,남해,24.25,,,,,,,,,,,,
15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,연안명칭,0,가변,96,96,낙동강하구,1.0104166666666667,,,,,,,,,,,,
15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,수온 표층,0,,89,89,18.12,1.0898876404494382,20.75,13.22,17.421340206185565,17.75,16.36,18.33,1.9699999999999989,2.6556679768041236,1.6296220349529285,7.529999999999999,-0.4674825597760074,0.07121964973120054
15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,수온 저층,0,,89,89,15.57,1.0898876404494382,20.52,7.1,15.947835051546392,16.58,14.93,17.75,2.8200000000000003,7.404273389175258,2.721079452933203,13.42,-1.0544835207998535,0.8651782970375934
15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,염분 표층,0,,82,82,32.79,1.1829268292682926,33.97,23.47,32.052989690721645,32.64,31.45,33.28,1.8300000000000018,3.3078732603092793,1.818755965023697,10.5,-2.327305111326342,7.522326180266122
15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,염분 저층,0,,84,84,34.11,1.1547619047619047,34.25,25.71,32.563092783505155,32.86,31.79,33.72,1.9299999999999997,2.227434085051546,1.4924590731579697,8.54,-1.553666860431686,3.695847330730713
15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,수소이온농도 표층,0,,37,37,7.95,2.6216216216216215,8.3,7.82,8.123505154639176,8.14,8.04,8.21,0.1700000000000017,0.013425085910652924,0.1158666729938032,0.4800000000000004,-0.5932172761165581,-0.4759337010069671
15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,수소이온농도 저층,0,,36,36,8.1,2.6944444444444446,8.29,7.85,8.092268041237112,8.1,8.03,8.16,0.13000000000000078,0.008194802405498277,0.09052514791757192,0.4399999999999995,-0.40978958144159827,-0.01777639336984338
