fk_table,fk_column,pk_table,pk_column,fk_unique_count,pk_unique_count,matching_unique_count,non_matching_unique_count,fk_match_percentage,pk_match_percentage
payment,last_update,store,store_id,704,2,0,704,0.0,0.0
payment,last_update,store,address_id,704,2,0,704,0.0,0.0
payment,last_update,store,manager_staff_id,704,2,0,704,0.0,0.0
payment,last_update,inventory,film_id,704,958,0,704,0.0,0.0
payment,last_update,payment,customer_id,704,599,0,704,0.0,0.0
inventory,film_id,staff,store_id,958,2,2,956,0.20876826722338201,100.0
inventory,film_id,staff,address_id,958,2,2,956,0.20876826722338201,100.0
inventory,film_id,staff,staff_id,958,2,2,956,0.20876826722338201,100.0
inventory,film_id,staff_list,ID,958,2,2,956,0.20876826722338201,100.0
inventory,film_id,staff_list,SID,958,2,2,956,0.20876826722338201,100.0
inventory,film_id,store,store_id,958,2,2,956,0.20876826722338201,100.0
inventory,film_id,store,address_id,958,2,2,956,0.20876826722338201,100.0
inventory,film_id,store,manager_staff_id,958,2,2,956,0.20876826722338201,100.0
inventory,film_id,staff,username,958,2,0,958,0.0,0.0
inventory,film_id,staff,first_name,958,2,0,958,0.0,0.0
film_actor,film_id,staff,store_id,997,2,2,995,0.20060180541624875,100.0
film_actor,film_id,staff,address_id,997,2,2,995,0.20060180541624875,100.0
film_actor,film_id,staff,staff_id,997,2,2,995,0.20060180541624875,100.0
film_actor,film_id,staff_list,ID,997,2,2,995,0.20060180541624875,100.0
film_actor,film_id,staff_list,SID,997,2,2,995,0.20060180541624875,100.0
film_actor,film_id,store,store_id,997,2,2,995,0.20060180541624875,100.0
film_actor,film_id,store,address_id,997,2,2,995,0.20060180541624875,100.0
film_actor,film_id,store,manager_staff_id,997,2,2,995,0.20060180541624875,100.0
film_list,actors,customer,customer_id,996,599,0,996,0.0,0.0
film_list,actors,customer,address_id,996,599,0,996,0.0,0.0
film_list,actors,inventory,inventory_id,996,4581,0,996,0.0,0.0
film_list,actors,payment,payment_id,996,16044,0,996,0.0,0.0
film_list,actors,staff,store_id,996,2,0,996,0.0,0.0
film_list,actors,staff,username,996,2,0,996,0.0,0.0
film_list,actors,staff,address_id,996,2,0,996,0.0,0.0
film_list,actors,staff,first_name,996,2,0,996,0.0,0.0
film_list,actors,staff,staff_id,996,2,0,996,0.0,0.0
film_list,actors,staff_list,ID,996,2,0,996,0.0,0.0
film_list,actors,staff_list,SID,996,2,0,996,0.0,0.0
film_list,actors,store,store_id,996,2,0,996,0.0,0.0
film_list,actors,store,address_id,996,2,0,996,0.0,0.0
film_list,actors,store,manager_staff_id,996,2,0,996,0.0,0.0
film_list,actors,inventory,film_id,996,958,0,996,0.0,0.0
film_list,actors,payment,customer_id,996,599,0,996,0.0,0.0
nicer_but_slower_film_list,actors,customer,customer_id,996,599,0,996,0.0,0.0
nicer_but_slower_film_list,actors,customer,address_id,996,599,0,996,0.0,0.0
nicer_but_slower_film_list,actors,inventory,inventory_id,996,4581,0,996,0.0,0.0
nicer_but_slower_film_list,actors,payment,payment_id,996,16044,0,996,0.0,0.0
nicer_but_slower_film_list,actors,staff,store_id,996,2,0,996,0.0,0.0
nicer_but_slower_film_list,actors,staff,username,996,2,0,996,0.0,0.0
nicer_but_slower_film_list,actors,staff,address_id,996,2,0,996,0.0,0.0
nicer_but_slower_film_list,actors,staff,first_name,996,2,0,996,0.0,0.0
nicer_but_slower_film_list,actors,staff,staff_id,996,2,0,996,0.0,0.0
nicer_but_slower_film_list,actors,staff_list,ID,996,2,0,996,0.0,0.0
nicer_but_slower_film_list,actors,staff_list,SID,996,2,0,996,0.0,0.0
nicer_but_slower_film_list,actors,store,store_id,996,2,0,996,0.0,0.0
nicer_but_slower_film_list,actors,store,address_id,996,2,0,996,0.0,0.0
nicer_but_slower_film_list,actors,store,manager_staff_id,996,2,0,996,0.0,0.0
nicer_but_slower_film_list,actors,inventory,film_id,996,958,0,996,0.0,0.0
nicer_but_slower_film_list,actors,payment,customer_id,996,599,0,996,0.0,0.0
film_actor,film_id,staff,username,997,2,0,997,0.0,0.0
film_actor,film_id,staff,first_name,997,2,0,997,0.0,0.0
film,film_id,staff,store_id,1000,2,2,998,0.2,100.0
film,film_id,staff,address_id,1000,2,2,998,0.2,100.0
film,film_id,staff,staff_id,1000,2,2,998,0.2,100.0
film,film_id,staff_list,ID,1000,2,2,998,0.2,100.0
film,film_id,staff_list,SID,1000,2,2,998,0.2,100.0
film,film_id,store,store_id,1000,2,2,998,0.2,100.0
film,film_id,store,address_id,1000,2,2,998,0.2,100.0
film,film_id,store,manager_staff_id,1000,2,2,998,0.2,100.0
film_category,film_id,staff,store_id,1000,2,2,998,0.2,100.0
film_category,film_id,staff,address_id,1000,2,2,998,0.2,100.0
film_category,film_id,staff,staff_id,1000,2,2,998,0.2,100.0
film_category,film_id,staff_list,ID,1000,2,2,998,0.2,100.0
film_category,film_id,staff_list,SID,1000,2,2,998,0.2,100.0
film_category,film_id,store,store_id,1000,2,2,998,0.2,100.0
film_category,film_id,store,address_id,1000,2,2,998,0.2,100.0
film_category,film_id,store,manager_staff_id,1000,2,2,998,0.2,100.0
film_list,FID,staff,store_id,1000,2,2,998,0.2,100.0
film_list,FID,staff,address_id,1000,2,2,998,0.2,100.0
film_list,FID,staff,staff_id,1000,2,2,998,0.2,100.0
film_list,FID,staff_list,ID,1000,2,2,998,0.2,100.0
film_list,FID,staff_list,SID,1000,2,2,998,0.2,100.0
film_list,FID,store,store_id,1000,2,2,998,0.2,100.0
film_list,FID,store,address_id,1000,2,2,998,0.2,100.0
film_list,FID,store,manager_staff_id,1000,2,2,998,0.2,100.0
film_text,film_id,staff,store_id,1000,2,2,998,0.2,100.0
film_text,film_id,staff,address_id,1000,2,2,998,0.2,100.0
film_text,film_id,staff,staff_id,1000,2,2,998,0.2,100.0
film_text,film_id,staff_list,ID,1000,2,2,998,0.2,100.0
film_text,film_id,staff_list,SID,1000,2,2,998,0.2,100.0
film_text,film_id,store,store_id,1000,2,2,998,0.2,100.0
film_text,film_id,store,address_id,1000,2,2,998,0.2,100.0
film_text,film_id,store,manager_staff_id,1000,2,2,998,0.2,100.0
nicer_but_slower_film_list,FID,staff,store_id,1000,2,2,998,0.2,100.0
nicer_but_slower_film_list,FID,staff,address_id,1000,2,2,998,0.2,100.0
nicer_but_slower_film_list,FID,staff,staff_id,1000,2,2,998,0.2,100.0
nicer_but_slower_film_list,FID,staff_list,ID,1000,2,2,998,0.2,100.0
nicer_but_slower_film_list,FID,staff_list,SID,1000,2,2,998,0.2,100.0
nicer_but_slower_film_list,FID,store,store_id,1000,2,2,998,0.2,100.0
nicer_but_slower_film_list,FID,store,address_id,1000,2,2,998,0.2,100.0
nicer_but_slower_film_list,FID,store,manager_staff_id,1000,2,2,998,0.2,100.0
film,film_id,staff,username,1000,2,0,1000,0.0,0.0
film,film_id,staff,first_name,1000,2,0,1000,0.0,0.0
film,title,customer,customer_id,1000,599,0,1000,0.0,0.0
film,title,customer,address_id,1000,599,0,1000,0.0,0.0
film,title,inventory,inventory_id,1000,4581,0,1000,0.0,0.0
film,title,payment,payment_id,1000,16044,0,1000,0.0,0.0
film,title,staff,store_id,1000,2,0,1000,0.0,0.0
film,title,staff,username,1000,2,0,1000,0.0,0.0
film,title,staff,address_id,1000,2,0,1000,0.0,0.0
film,title,staff,first_name,1000,2,0,1000,0.0,0.0
film,title,staff,staff_id,1000,2,0,1000,0.0,0.0
film,title,staff_list,ID,1000,2,0,1000,0.0,0.0
film,title,staff_list,SID,1000,2,0,1000,0.0,0.0
film,title,store,store_id,1000,2,0,1000,0.0,0.0
film,title,store,address_id,1000,2,0,1000,0.0,0.0
film,title,store,manager_staff_id,1000,2,0,1000,0.0,0.0
film,title,inventory,film_id,1000,958,0,1000,0.0,0.0
film,title,payment,customer_id,1000,599,0,1000,0.0,0.0
film,description,customer,customer_id,1000,599,0,1000,0.0,0.0
film,description,customer,address_id,1000,599,0,1000,0.0,0.0
film,description,inventory,inventory_id,1000,4581,0,1000,0.0,0.0
film,description,payment,payment_id,1000,16044,0,1000,0.0,0.0
film,description,staff,store_id,1000,2,0,1000,0.0,0.0
film,description,staff,username,1000,2,0,1000,0.0,0.0
film,description,staff,address_id,1000,2,0,1000,0.0,0.0
film,description,staff,first_name,1000,2,0,1000,0.0,0.0
film,description,staff,staff_id,1000,2,0,1000,0.0,0.0
film,description,staff_list,ID,1000,2,0,1000,0.0,0.0
film,description,staff_list,SID,1000,2,0,1000,0.0,0.0
film,description,store,store_id,1000,2,0,1000,0.0,0.0
film,description,store,address_id,1000,2,0,1000,0.0,0.0
film,description,store,manager_staff_id,1000,2,0,1000,0.0,0.0
film,description,inventory,film_id,1000,958,0,1000,0.0,0.0
film,description,payment,customer_id,1000,599,0,1000,0.0,0.0
film_category,film_id,staff,username,1000,2,0,1000,0.0,0.0
film_category,film_id,staff,first_name,1000,2,0,1000,0.0,0.0
film_list,FID,staff,username,1000,2,0,1000,0.0,0.0
film_list,FID,staff,first_name,1000,2,0,1000,0.0,0.0
film_list,title,customer,customer_id,1000,599,0,1000,0.0,0.0
film_list,title,customer,address_id,1000,599,0,1000,0.0,0.0
film_list,title,inventory,inventory_id,1000,4581,0,1000,0.0,0.0
film_list,title,payment,payment_id,1000,16044,0,1000,0.0,0.0
film_list,title,staff,store_id,1000,2,0,1000,0.0,0.0
film_list,title,staff,username,1000,2,0,1000,0.0,0.0
film_list,title,staff,address_id,1000,2,0,1000,0.0,0.0
film_list,title,staff,first_name,1000,2,0,1000,0.0,0.0
film_list,title,staff,staff_id,1000,2,0,1000,0.0,0.0
film_list,title,staff_list,ID,1000,2,0,1000,0.0,0.0
film_list,title,staff_list,SID,1000,2,0,1000,0.0,0.0
film_list,title,store,store_id,1000,2,0,1000,0.0,0.0
film_list,title,store,address_id,1000,2,0,1000,0.0,0.0
film_list,title,store,manager_staff_id,1000,2,0,1000,0.0,0.0
film_list,title,inventory,film_id,1000,958,0,1000,0.0,0.0
film_list,title,payment,customer_id,1000,599,0,1000,0.0,0.0
film_list,description,customer,customer_id,1000,599,0,1000,0.0,0.0
film_list,description,customer,address_id,1000,599,0,1000,0.0,0.0
film_list,description,inventory,inventory_id,1000,4581,0,1000,0.0,0.0
film_list,description,payment,payment_id,1000,16044,0,1000,0.0,0.0
film_list,description,staff,store_id,1000,2,0,1000,0.0,0.0
film_list,description,staff,username,1000,2,0,1000,0.0,0.0
film_list,description,staff,address_id,1000,2,0,1000,0.0,0.0
film_list,description,staff,first_name,1000,2,0,1000,0.0,0.0
film_list,description,staff,staff_id,1000,2,0,1000,0.0,0.0
film_list,description,staff_list,ID,1000,2,0,1000,0.0,0.0
film_list,description,staff_list,SID,1000,2,0,1000,0.0,0.0
film_list,description,store,store_id,1000,2,0,1000,0.0,0.0
film_list,description,store,address_id,1000,2,0,1000,0.0,0.0
film_list,description,store,manager_staff_id,1000,2,0,1000,0.0,0.0
film_list,description,inventory,film_id,1000,958,0,1000,0.0,0.0
film_list,description,payment,customer_id,1000,599,0,1000,0.0,0.0
film_text,film_id,staff,username,1000,2,0,1000,0.0,0.0
film_text,film_id,staff,first_name,1000,2,0,1000,0.0,0.0
film_text,title,customer,customer_id,1000,599,0,1000,0.0,0.0
film_text,title,customer,address_id,1000,599,0,1000,0.0,0.0
film_text,title,inventory,inventory_id,1000,4581,0,1000,0.0,0.0
film_text,title,payment,payment_id,1000,16044,0,1000,0.0,0.0
film_text,title,staff,store_id,1000,2,0,1000,0.0,0.0
film_text,title,staff,username,1000,2,0,1000,0.0,0.0
film_text,title,staff,address_id,1000,2,0,1000,0.0,0.0
film_text,title,staff,first_name,1000,2,0,1000,0.0,0.0
film_text,title,staff,staff_id,1000,2,0,1000,0.0,0.0
film_text,title,staff_list,ID,1000,2,0,1000,0.0,0.0
film_text,title,staff_list,SID,1000,2,0,1000,0.0,0.0
film_text,title,store,store_id,1000,2,0,1000,0.0,0.0
film_text,title,store,address_id,1000,2,0,1000,0.0,0.0
film_text,title,store,manager_staff_id,1000,2,0,1000,0.0,0.0
film_text,title,inventory,film_id,1000,958,0,1000,0.0,0.0
film_text,title,payment,customer_id,1000,599,0,1000,0.0,0.0
film_text,description,customer,customer_id,1000,599,0,1000,0.0,0.0
film_text,description,customer,address_id,1000,599,0,1000,0.0,0.0
film_text,description,inventory,inventory_id,1000,4581,0,1000,0.0,0.0
film_text,description,payment,payment_id,1000,16044,0,1000,0.0,0.0
film_text,description,staff,store_id,1000,2,0,1000,0.0,0.0
film_text,description,staff,username,1000,2,0,1000,0.0,0.0
film_text,description,staff,address_id,1000,2,0,1000,0.0,0.0
film_text,description,staff,first_name,1000,2,0,1000,0.0,0.0
film_text,description,staff,staff_id,1000,2,0,1000,0.0,0.0
film_text,description,staff_list,ID,1000,2,0,1000,0.0,0.0
film_text,description,staff_list,SID,1000,2,0,1000,0.0,0.0
film_text,description,store,store_id,1000,2,0,1000,0.0,0.0
film_text,description,store,address_id,1000,2,0,1000,0.0,0.0
film_text,description,store,manager_staff_id,1000,2,0,1000,0.0,0.0
film_text,description,inventory,film_id,1000,958,0,1000,0.0,0.0
film_text,description,payment,customer_id,1000,599,0,1000,0.0,0.0
nicer_but_slower_film_list,FID,staff,username,1000,2,0,1000,0.0,0.0
nicer_but_slower_film_list,FID,staff,first_name,1000,2,0,1000,0.0,0.0
nicer_but_slower_film_list,title,customer,customer_id,1000,599,0,1000,0.0,0.0
nicer_but_slower_film_list,title,customer,address_id,1000,599,0,1000,0.0,0.0
nicer_but_slower_film_list,title,inventory,inventory_id,1000,4581,0,1000,0.0,0.0
nicer_but_slower_film_list,title,payment,payment_id,1000,16044,0,1000,0.0,0.0
nicer_but_slower_film_list,title,staff,store_id,1000,2,0,1000,0.0,0.0
nicer_but_slower_film_list,title,staff,username,1000,2,0,1000,0.0,0.0
nicer_but_slower_film_list,title,staff,address_id,1000,2,0,1000,0.0,0.0
nicer_but_slower_film_list,title,staff,first_name,1000,2,0,1000,0.0,0.0
nicer_but_slower_film_list,title,staff,staff_id,1000,2,0,1000,0.0,0.0
nicer_but_slower_film_list,title,staff_list,ID,1000,2,0,1000,0.0,0.0
nicer_but_slower_film_list,title,staff_list,SID,1000,2,0,1000,0.0,0.0
nicer_but_slower_film_list,title,store,store_id,1000,2,0,1000,0.0,0.0
nicer_but_slower_film_list,title,store,address_id,1000,2,0,1000,0.0,0.0
nicer_but_slower_film_list,title,store,manager_staff_id,1000,2,0,1000,0.0,0.0
nicer_but_slower_film_list,title,inventory,film_id,1000,958,0,1000,0.0,0.0
nicer_but_slower_film_list,title,payment,customer_id,1000,599,0,1000,0.0,0.0
nicer_but_slower_film_list,description,customer,customer_id,1000,599,0,1000,0.0,0.0
nicer_but_slower_film_list,description,customer,address_id,1000,599,0,1000,0.0,0.0
nicer_but_slower_film_list,description,inventory,inventory_id,1000,4581,0,1000,0.0,0.0
nicer_but_slower_film_list,description,payment,payment_id,1000,16044,0,1000,0.0,0.0
nicer_but_slower_film_list,description,staff,store_id,1000,2,0,1000,0.0,0.0
nicer_but_slower_film_list,description,staff,username,1000,2,0,1000,0.0,0.0
nicer_but_slower_film_list,description,staff,address_id,1000,2,0,1000,0.0,0.0
nicer_but_slower_film_list,description,staff,first_name,1000,2,0,1000,0.0,0.0
nicer_but_slower_film_list,description,staff,staff_id,1000,2,0,1000,0.0,0.0
nicer_but_slower_film_list,description,staff_list,ID,1000,2,0,1000,0.0,0.0
nicer_but_slower_film_list,description,staff_list,SID,1000,2,0,1000,0.0,0.0
nicer_but_slower_film_list,description,store,store_id,1000,2,0,1000,0.0,0.0
nicer_but_slower_film_list,description,store,address_id,1000,2,0,1000,0.0,0.0
nicer_but_slower_film_list,description,store,manager_staff_id,1000,2,0,1000,0.0,0.0
nicer_but_slower_film_list,description,inventory,film_id,1000,958,0,1000,0.0,0.0
nicer_but_slower_film_list,description,payment,customer_id,1000,599,0,1000,0.0,0.0
inventory,inventory_id,inventory,film_id,4581,958,958,3623,20.912464527395766,100.0
rental,inventory_id,inventory,film_id,4580,958,957,3623,20.895196506550217,99.89561586638831
inventory,inventory_id,customer,customer_id,4581,599,599,3982,13.075747653350797,100.0
inventory,inventory_id,customer,address_id,4581,599,599,3982,13.075747653350797,100.0
inventory,inventory_id,payment,customer_id,4581,599,599,3982,13.075747653350797,100.0
rental,inventory_id,customer,customer_id,4580,599,598,3982,13.056768558951964,99.8330550918197
rental,inventory_id,customer,address_id,4580,599,598,3982,13.056768558951964,99.8330550918197
rental,inventory_id,payment,customer_id,4580,599,598,3982,13.056768558951964,99.8330550918197
rental,inventory_id,staff,store_id,4580,2,2,4578,0.043668122270742356,100.0
rental,inventory_id,staff,address_id,4580,2,2,4578,0.043668122270742356,100.0
rental,inventory_id,staff,staff_id,4580,2,2,4578,0.043668122270742356,100.0
rental,inventory_id,staff_list,ID,4580,2,2,4578,0.043668122270742356,100.0
rental,inventory_id,staff_list,SID,4580,2,2,4578,0.043668122270742356,100.0
rental,inventory_id,store,store_id,4580,2,2,4578,0.043668122270742356,100.0
rental,inventory_id,store,address_id,4580,2,2,4578,0.043668122270742356,100.0
rental,inventory_id,store,manager_staff_id,4580,2,2,4578,0.043668122270742356,100.0
inventory,inventory_id,staff,store_id,4581,2,2,4579,0.04365858982754857,100.0
inventory,inventory_id,staff,address_id,4581,2,2,4579,0.04365858982754857,100.0
inventory,inventory_id,staff,staff_id,4581,2,2,4579,0.04365858982754857,100.0
inventory,inventory_id,staff_list,ID,4581,2,2,4579,0.04365858982754857,100.0
inventory,inventory_id,staff_list,SID,4581,2,2,4579,0.04365858982754857,100.0
inventory,inventory_id,store,store_id,4581,2,2,4579,0.04365858982754857,100.0
inventory,inventory_id,store,address_id,4581,2,2,4579,0.04365858982754857,100.0
inventory,inventory_id,store,manager_staff_id,4581,2,2,4579,0.04365858982754857,100.0
rental,inventory_id,staff,username,4580,2,0,4580,0.0,0.0
rental,inventory_id,staff,first_name,4580,2,0,4580,0.0,0.0
inventory,inventory_id,staff,username,4581,2,0,4581,0.0,0.0
inventory,inventory_id,staff,first_name,4581,2,0,4581,0.0,0.0
payment,payment_id,inventory,inventory_id,16044,4581,4580,11464,28.546497132884568,99.97817070508623
payment,rental_id,inventory,inventory_id,16044,4581,4579,11465,28.540264273248567,99.95634141017246
rental,rental_id,inventory,inventory_id,16044,4581,4579,11465,28.540264273248567,99.95634141017246
payment,payment_id,inventory,film_id,16044,958,957,15087,5.964846671652954,99.89561586638831
payment,rental_id,inventory,film_id,16044,958,957,15087,5.964846671652954,99.89561586638831
rental,rental_id,inventory,film_id,16044,958,957,15087,5.964846671652954,99.89561586638831
payment,payment_id,customer,customer_id,16044,599,598,15446,3.7272500623285962,99.8330550918197
payment,payment_id,customer,address_id,16044,599,598,15446,3.7272500623285962,99.8330550918197
payment,payment_id,payment,customer_id,16044,599,598,15446,3.7272500623285962,99.8330550918197
payment,rental_id,customer,customer_id,16044,599,598,15446,3.7272500623285962,99.8330550918197
payment,rental_id,customer,address_id,16044,599,598,15446,3.7272500623285962,99.8330550918197
payment,rental_id,payment,customer_id,16044,599,598,15446,3.7272500623285962,99.8330550918197
rental,rental_id,customer,customer_id,16044,599,598,15446,3.7272500623285962,99.8330550918197
rental,rental_id,customer,address_id,16044,599,598,15446,3.7272500623285962,99.8330550918197
rental,rental_id,payment,customer_id,16044,599,598,15446,3.7272500623285962,99.8330550918197
payment,payment_date,customer,customer_id,15815,599,0,15815,0.0,0.0
payment,payment_date,customer,address_id,15815,599,0,15815,0.0,0.0
payment,payment_date,inventory,inventory_id,15815,4581,0,15815,0.0,0.0
payment,payment_date,payment,payment_id,15815,16044,0,15815,0.0,0.0
payment,payment_date,staff,store_id,15815,2,0,15815,0.0,0.0
payment,payment_date,staff,username,15815,2,0,15815,0.0,0.0
payment,payment_date,staff,address_id,15815,2,0,15815,0.0,0.0
payment,payment_date,staff,first_name,15815,2,0,15815,0.0,0.0
payment,payment_date,staff,staff_id,15815,2,0,15815,0.0,0.0
payment,payment_date,staff_list,ID,15815,2,0,15815,0.0,0.0
payment,payment_date,staff_list,SID,15815,2,0,15815,0.0,0.0
payment,payment_date,store,store_id,15815,2,0,15815,0.0,0.0
payment,payment_date,store,address_id,15815,2,0,15815,0.0,0.0
payment,payment_date,store,manager_staff_id,15815,2,0,15815,0.0,0.0
payment,payment_date,inventory,film_id,15815,958,0,15815,0.0,0.0
payment,payment_date,payment,customer_id,15815,599,0,15815,0.0,0.0
rental,rental_date,customer,customer_id,15815,599,0,15815,0.0,0.0
rental,rental_date,customer,address_id,15815,599,0,15815,0.0,0.0
rental,rental_date,inventory,inventory_id,15815,4581,0,15815,0.0,0.0
rental,rental_date,payment,payment_id,15815,16044,0,15815,0.0,0.0
rental,rental_date,staff,store_id,15815,2,0,15815,0.0,0.0
rental,rental_date,staff,username,15815,2,0,15815,0.0,0.0
rental,rental_date,staff,address_id,15815,2,0,15815,0.0,0.0
rental,rental_date,staff,first_name,15815,2,0,15815,0.0,0.0
rental,rental_date,staff,staff_id,15815,2,0,15815,0.0,0.0
rental,rental_date,staff_list,ID,15815,2,0,15815,0.0,0.0
rental,rental_date,staff_list,SID,15815,2,0,15815,0.0,0.0
rental,rental_date,store,store_id,15815,2,0,15815,0.0,0.0
rental,rental_date,store,address_id,15815,2,0,15815,0.0,0.0
rental,rental_date,store,manager_staff_id,15815,2,0,15815,0.0,0.0
rental,rental_date,inventory,film_id,15815,958,0,15815,0.0,0.0
rental,rental_date,payment,customer_id,15815,599,0,15815,0.0,0.0
rental,return_date,customer,customer_id,15836,599,0,15836,0.0,0.0
rental,return_date,customer,address_id,15836,599,0,15836,0.0,0.0
rental,return_date,inventory,inventory_id,15836,4581,0,15836,0.0,0.0
rental,return_date,payment,payment_id,15836,16044,0,15836,0.0,0.0
rental,return_date,staff,store_id,15836,2,0,15836,0.0,0.0
rental,return_date,staff,username,15836,2,0,15836,0.0,0.0
rental,return_date,staff,address_id,15836,2,0,15836,0.0,0.0
rental,return_date,staff,first_name,15836,2,0,15836,0.0,0.0
rental,return_date,staff,staff_id,15836,2,0,15836,0.0,0.0
rental,return_date,staff_list,ID,15836,2,0,15836,0.0,0.0
rental,return_date,staff_list,SID,15836,2,0,15836,0.0,0.0
rental,return_date,store,store_id,15836,2,0,15836,0.0,0.0
rental,return_date,store,address_id,15836,2,0,15836,0.0,0.0
rental,return_date,store,manager_staff_id,15836,2,0,15836,0.0,0.0
rental,return_date,inventory,film_id,15836,958,0,15836,0.0,0.0
rental,return_date,payment,customer_id,15836,599,0,15836,0.0,0.0
payment,payment_id,staff,store_id,16044,2,2,16042,0.012465719272001996,100.0
payment,payment_id,staff,address_id,16044,2,2,16042,0.012465719272001996,100.0
payment,payment_id,staff,staff_id,16044,2,2,16042,0.012465719272001996,100.0
payment,payment_id,staff_list,ID,16044,2,2,16042,0.012465719272001996,100.0
payment,payment_id,staff_list,SID,16044,2,2,16042,0.012465719272001996,100.0
payment,payment_id,store,store_id,16044,2,2,16042,0.012465719272001996,100.0
payment,payment_id,store,address_id,16044,2,2,16042,0.012465719272001996,100.0
payment,payment_id,store,manager_staff_id,16044,2,2,16042,0.012465719272001996,100.0
payment,rental_id,staff,store_id,16044,2,2,16042,0.012465719272001996,100.0
payment,rental_id,staff,address_id,16044,2,2,16042,0.012465719272001996,100.0
payment,rental_id,staff,staff_id,16044,2,2,16042,0.012465719272001996,100.0
payment,rental_id,staff_list,ID,16044,2,2,16042,0.012465719272001996,100.0
payment,rental_id,staff_list,SID,16044,2,2,16042,0.012465719272001996,100.0
payment,rental_id,store,store_id,16044,2,2,16042,0.012465719272001996,100.0
payment,rental_id,store,address_id,16044,2,2,16042,0.012465719272001996,100.0
payment,rental_id,store,manager_staff_id,16044,2,2,16042,0.012465719272001996,100.0
rental,rental_id,staff,store_id,16044,2,2,16042,0.012465719272001996,100.0
rental,rental_id,staff,address_id,16044,2,2,16042,0.012465719272001996,100.0
rental,rental_id,staff,staff_id,16044,2,2,16042,0.012465719272001996,100.0
rental,rental_id,staff_list,ID,16044,2,2,16042,0.012465719272001996,100.0
rental,rental_id,staff_list,SID,16044,2,2,16042,0.012465719272001996,100.0
rental,rental_id,store,store_id,16044,2,2,16042,0.012465719272001996,100.0
rental,rental_id,store,address_id,16044,2,2,16042,0.012465719272001996,100.0
rental,rental_id,store,manager_staff_id,16044,2,2,16042,0.012465719272001996,100.0
payment,payment_id,staff,username,16044,2,0,16044,0.0,0.0
payment,payment_id,staff,first_name,16044,2,0,16044,0.0,0.0
payment,rental_id,staff,username,16044,2,0,16044,0.0,0.0
payment,rental_id,staff,first_name,16044,2,0,16044,0.0,0.0
rental,rental_id,staff,username,16044,2,0,16044,0.0,0.0
rental,rental_id,staff,first_name,16044,2,0,16044,0.0,0.0
