구,업종명,업소명,인허가일자,영업상태,폐업일자,소재지(도로명),소재지(지번),데이터기준일자
수정구,건강기능식품일반판매업,주식회사 이든팜,2018-12-13,영업중,,"경기도 성남시 수정구 시민로 137, 4(일부)층 (신흥동)",경기도 성남시 수정구 신흥동 4507 4층 일부 ,2024-04-17
수정구,건강기능식품일반판매업,(주)아스티스포츠,2018-08-10,영업중,,"경기도 성남시 수정구 위례서일로3길 4, 대원프라자 3(일부)층 (창곡동)","경기도 성남시 수정구 창곡동 549-5 대원프라자,3층(일부) ",2024-04-17
수정구,건강기능식품일반판매업,굿데이즈,2018-12-13,영업중,,"경기도 성남시 수정구 위례서일로 30, 5층 506(일부)호 (창곡동)",경기도 성남시 수정구 창곡동 559-7 5층 506호(일부) ,2024-04-17
수정구,건강기능식품일반판매업,나무여성의원,2018-07-31,영업중,,"경기도 성남시 수정구 위례광장로 328, 우성위례타워 201,203,204(일부)호 (창곡동)","경기도 성남시 수정구 창곡동 508-2 우성위례타워, 201,203,204호(일부) ",2024-04-17
수정구,건강기능식품일반판매업,주식회사 상단,2018-01-15,영업중,,"경기도 성남시 수정구 청계산로 686, 지1층 B160호 (고등동)",경기도 성남시 수정구 고등동 603 지1층 B160호,2024-04-17
수정구,건강기능식품일반판매업,메이퓨어 의원,2018-11-09,영업중,,"경기도 성남시 수정구 수정로 174, 진영빌딩 5층 501호 (신흥동)",경기도 성남시 수정구 신흥동 5521 진영빌딩 501호,2024-04-17
수정구,건강기능식품일반판매업,제이와이비(JYB),2018-07-23,영업중,,"경기도 성남시 수정구 수정로74번길 6, 4(일부)층 (수진동)",경기도 성남시 수정구 수진동 3003 4층 일부(402호) ,2024-04-17
수정구,건강기능식품일반판매업,몽크라페 주식회사,2018-08-06,영업중,,"경기도 성남시 수정구 위례대로 83, 지1층(22호)일부 (창곡동)",경기도 성남시 수정구 창곡동 566 지1층 22호 일부 ,2024-04-17
수정구,건강기능식품일반판매업,(주)에이치지글로벌,2018-06-27,영업중,,"경기도 성남시 수정구 위례광장로 19, 아이페리온 8층 811호 (창곡동)",경기도 성남시 수정구 창곡동 562 아이페리온 811호,2024-04-17
수정구,건강기능식품일반판매업,명혜진,2019-01-02,영업중,,"경기도 성남시 수정구 남문로131번길 2, 1층 (태평동)",경기도 성남시 수정구 태평동 2292 1층 ,2024-04-17
수정구,건강기능식품일반판매업,대상웰라이프(주),2019-01-03,영업중,,"경기도 성남시 수정구 수정로 201, 지하2층 (태평동, 신세계쉐덴)","경기도 성남시 수정구 태평동 7336 신세계쉐덴, 지하2층 ",2024-04-17
수정구,건강기능식품일반판매업,허브짱짱 허브나라,2019-01-14,영업중,,"경기도 성남시 수정구 산성대로283번길 6-13, 1층 805호 (신흥동)","경기도 성남시 수정구 신흥동 2534-3 1층, 805호 ",2024-04-17
수정구,건강기능식품일반판매업,고려중앙의원,2019-01-22,영업중,,"경기도 성남시 수정구 논골로 7, 2(일부)층 (단대동)",경기도 성남시 수정구 단대동 67-1 2층(일부) ,2024-04-17
수정구,건강기능식품일반판매업,스타런아웃도어,2019-01-23,영업중,,"경기도 성남시 수정구 산성대로 지하 273-10, A동 나열층 1호 (신흥동)",경기도 성남시 수정구 신흥동 2467 A동 나열 1호 ,2024-04-17
수정구,건강기능식품일반판매업,위나라라문,2019-03-06,영업중,,"경기도 성남시 수정구 공원로 322, 103동 7층 703호 (신흥동, 신동아파라디움)","경기도 성남시 수정구 신흥동 2465-7 신동아파라디움,103동 7층 703호 ",2024-04-17
수정구,건강기능식품일반판매업,라뷰티의원,2019-03-08,영업중,,"경기도 성남시 수정구 위례광장로 300, 위례중앙역 중앙타워 7층 704호(일부)호 (창곡동)","경기도 성남시 수정구 창곡동 509 위례중앙역 중앙타워,7층704호(일부) ",2024-04-17
수정구,건강기능식품일반판매업,소망소아청소년과의원,2019-04-15,영업중,,"경기도 성남시 수정구 위례광장로 19, 아이페리온 3층 306(일부)호 (창곡동)",경기도 성남시 수정구 창곡동 562 아이페리온 3층 306호(일부) ,2024-04-17
수정구,건강기능식품일반판매업,성남키즈 소아청소년과의원,2019-05-08,영업중,,"경기도 성남시 수정구 산성대로 267, 5층 518(일부)호 (신흥동)",경기도 성남시 수정구 신흥동 4124 5층518호(일부) ,2024-04-17
수정구,건강기능식품일반판매업,안녕 자전거,2019-05-23,영업중,,"경기도 성남시 수정구 복정로106번길 5-2, 3층 호수만 401호 (복정동)",경기도 성남시 수정구 복정동 659-6 3층401호(일부) ,2024-04-17
수정구,건강기능식품일반판매업,아이비전,2019-05-28,영업중,,"경기도 성남시 수정구 산성대로 247, 10층 일부호 (신흥동)",경기도 성남시 수정구 신흥동 4223-2 10층(일부) ,2024-04-17
수정구,건강기능식품일반판매업,애터미 성남중앙센터,2019-06-07,영업중,,"경기도 성남시 수정구 성남대로1250번길 7, 대호빌딩 2층 일부호 (태평동)","경기도 성남시 수정구 태평동 6151-19 대호빌딩,2층(일부) ",2024-04-17
수정구,건강기능식품일반판매업,햇빛건강의료기,2019-06-26,영업중,,"경기도 성남시 수정구 수정로 176, 1층 일부호 (신흥동)",경기도 성남시 수정구 신흥동 5520 1층(일부) ,2024-04-17
수정구,건강기능식품일반판매업,주식회사 씨엠와이,2019-07-08,영업중,,"경기도 성남시 수정구 신촌로4번길 8-1, 2층 일부호 (신촌동)",경기도 성남시 수정구 신촌동 184-7 2층203호 ,2024-04-17
수정구,건강기능식품일반판매업,올그린라이프,2019-07-23,영업중,,"경기도 성남시 수정구 산성대로 337, 세이브존 지하1층 일부호 (신흥동)","경기도 성남시 수정구 신흥동 2463-5 세이브존,지하1층(일부) ",2024-04-17
수정구,건강기능식품일반판매업,서울 위례 산부인과 의원,2019-08-20,영업중,,"경기도 성남시 수정구 위례광장로 300, 위례중앙역 중앙타워 10층 1002호 (창곡동)",경기도 성남시 수정구 창곡동 509 위례중앙역 중앙타워 10층 1002호 ,2024-04-17
수정구,건강기능식품일반판매업,(주)인비보텍,2019-08-20,영업중,,"경기도 성남시 수정구 창업로 42, 판교 제2테크노밸리 경기 기업성장센터 620호 (시흥동)",경기도 성남시 수정구 시흥동 293 판교 제2테크노밸리 경기 기업성장센터 620호,2024-04-17
수정구,건강기능식품일반판매업,비바봉봉,2019-10-21,영업중,,"경기도 성남시 수정구 태평로 65, 108동 6층 603호 (태평동, 가천대역 두산위브)","경기도 성남시 수정구 태평동 7346 가천대역 두산위브,6층108동603호 ",2024-04-17
수정구,건강기능식품일반판매업,오휘 수정점,2019-11-07,영업중,,"경기도 성남시 수정구 수정로 328, 2층 일부호 (산성동)",경기도 성남시 수정구 산성동 2125-1 2층(일부) ,2024-04-17
수정구,건강기능식품일반판매업,헬스드림 다온,2019-11-19,영업중,,"경기도 성남시 수정구 산성대로437번길 7, 110동 11층 1104호 (단대동, 푸르지오)","경기도 성남시 수정구 단대동 100 푸르지오,11층110동 1104호 ",2024-04-17
수정구,건강기능식품일반판매업,참다한 홍삼 위례광장로점,2019-11-21,영업중,,"경기도 성남시 수정구 위례광장로 12, 근린생활시설 3동 1층 6A-127(일부)호 (창곡동, 위례역 푸르지오 6단지)","경기도 성남시 수정구 창곡동 563 위례역 푸르지오 6단지,1층 6A-127호(일부) ",2024-04-17
수정구,건강기능식품일반판매업,썸머(some more)스토어,2019-12-03,영업중,,"경기도 성남시 수정구 논골로 87, 102동 12층 1204호 (단대동, 선경논골1차아파트)","경기도 성남시 수정구 단대동 6 선경논골1차아파트,102동 12층 1204호 ",2024-04-17
수정구,건강기능식품일반판매업,케이앤피 메디칼,2019-04-30,영업중,,"경기도 성남시 수정구 위례광장로 9-10, 아롬타워 403호 (창곡동)",경기도 성남시 수정구 창곡동 561-2 아롬타워 ,2024-04-17
수정구,건강기능식품일반판매업,지니톡스,2019-04-01,영업중,,"경기도 성남시 수정구 시민로 165, 2층 209,210호 (신흥동, 샤르망)","경기도 성남시 수정구 신흥동 5180 샤르망, 209,210호 ",2024-04-17
수정구,건강기능식품일반판매업,(주)로터스인터네셔널,2019-05-22,영업중,,"경기도 성남시 수정구 산성대로 213, 웅지빌딩 4층 일부호 (신흥동)","경기도 성남시 수정구 신흥동 6918-1 웅지빌딩,4층(일부) ",2024-04-17
수정구,건강기능식품일반판매업,라이크트리(Like Tree),2019-09-24,영업중,,"경기도 성남시 수정구 위례광장로 328, 우성위례타워 5층 520호 (창곡동)",경기도 성남시 수정구 창곡동 508-2 우성위례타워 520호,2024-04-17
수정구,건강기능식품일반판매업,강브랜드,2019-09-16,영업중,,"경기도 성남시 수정구 위례순환로 220, 5507동 1402호 (창곡동, 위례더힐55)",경기도 성남시 수정구 창곡동 521 위례더힐55 5507동 1402호,2024-04-17
수정구,건강기능식품일반판매업,지스,2020-01-07,영업중,,"경기도 성남시 수정구 위례광장로 21-13, 힘찬프라자 2층 213(일부)호 (창곡동)","경기도 성남시 수정구 창곡동 562-2 힘찬프라자,2층213호(일부) ",2024-04-17
수정구,건강기능식품일반판매업,연세 생명나무내과의원,2020-01-17,영업중,,"경기도 성남시 수정구 위례광장로 27, 으뜸프라자 3층 304(일부)호 (창곡동)","경기도 성남시 수정구 창곡동 547-2 으뜸프라자,3층304호(일부) ",2024-04-17
수정구,건강기능식품일반판매업,이스킨,2020-01-10,영업중,,"경기도 성남시 수정구 수정로73번길 18, 지하1층(일부) (태평동)",경기도 성남시 수정구 태평동 6493 지하1층(일부) ,2024-04-17
수정구,건강기능식품일반판매업,헬씨드림,2020-01-30,영업중,,"경기도 성남시 수정구 위례서일로1길 3-10, 3층 일부호 (창곡동)",경기도 성남시 수정구 창곡동 558-9 3층301호 ,2024-04-17
수정구,건강기능식품일반판매업,베스트메디,2020-02-04,영업중,,"경기도 성남시 수정구 복정로96번길 6, 1층 일부호 (복정동)",경기도 성남시 수정구 복정동 678-15 1층(일부)102호 ,2024-04-17
수정구,건강기능식품일반판매업,서울바른 신경외과,2020-02-07,영업중,,"경기도 성남시 수정구 수정로 174, 진영빌딩 2층 202(일부)호 (신흥동)","경기도 성남시 수정구 신흥동 5521 진영빌딩,2층 202호(일부) ",2024-04-17
수정구,건강기능식품일반판매업,해피프라이스,2020-02-10,영업중,,"경기도 성남시 수정구 복정로134번길 10, 1층(일부) (복정동)",경기도 성남시 수정구 복정동 650-16 1층(일부) ,2024-04-17
수정구,건강기능식품일반판매업,버드나무,2020-02-24,영업중,,"경기도 성남시 수정구 남문로63번길 16, 1층(일부) (태평동)",경기도 성남시 수정구 태평동 3843 1층(일부) ,2024-04-17
수정구,건강기능식품일반판매업,백산유통,2020-03-09,영업중,,"경기도 성남시 수정구 산성대로 지하 214-9, E동 다열 11호 (신흥동)",경기도 성남시 수정구 신흥동 6948-1 E동 다열 11호 ,2024-04-17
수정구,건강기능식품일반판매업,디젤,2020-03-12,영업중,,"경기도 성남시 수정구 산성대로 지하 217-4, E동 나열 7호 (신흥동)",경기도 성남시 수정구 신흥동 6948-1 E동 나열 7호(일부) ,2024-04-17
수정구,건강기능식품일반판매업,(주)나인탑컴퍼니,2020-03-20,영업중,,"경기도 성남시 수정구 위례광장로 9-9, 위례우남역 퍼스트푸르지오시티 9층 908(일부)호 (창곡동)","경기도 성남시 수정구 창곡동 560-1 위례우남역 퍼스트푸르지오시티,9층908호(일부) ",2024-04-17
수정구,건강기능식품일반판매업,유앤유컴퍼니,2020-01-10,영업중,,"경기도 성남시 수정구 위례광장로 322, 아이플렉스 614호 (창곡동)",경기도 성남시 수정구 창곡동 508 아이플렉스 614호,2024-04-17
수정구,건강기능식품일반판매업,달콤감성,2020-04-14,영업중,,"경기도 성남시 수정구 성남대로 1244, 인티움 12층 1213호 (태평동)","경기도 성남시 수정구 태평동 6523 인티움,12층1213호 ",2024-04-17
수정구,건강기능식품일반판매업,곽여성병원,2020-04-17,영업중,,"경기도 성남시 수정구 수정로 89, 7층(일부) (태평동)",경기도 성남시 수정구 태평동 6452 7층(일부) ,2024-04-17
수정구,건강기능식품일반판매업,(주)재키하우스,2020-05-08,영업중,,"경기도 성남시 수정구 청계산로 686, 233(일부)호 (고등동)",경기도 성남시 수정구 고등동 603 233호 일부 ,2024-04-17
수정구,건강기능식품일반판매업,(주)굿스,2020-05-29,영업중,,"경기도 성남시 수정구 위례광장로 322, 아이플렉스 704호 (창곡동)",경기도 성남시 수정구 창곡동 508 아이플렉스 ,2024-04-17
수정구,건강기능식품일반판매업,이앤글로리(E&Glory),2020-06-03,영업중,,"경기도 성남시 수정구 남문로74번길 13, 1층 102호 (태평동, 도움하우스)",경기도 성남시 수정구 태평동 3221 도움하우스 102호,2024-04-17
수정구,건강기능식품일반판매업,꽁피앙스,2020-06-04,영업중,,"경기도 성남시 수정구 수정남로68번길 7, 2층 (수진동)",경기도 성남시 수정구 수진동 557 2층 ,2024-04-17
수정구,건강기능식품일반판매업,그린메드,2020-06-12,영업중,,"경기도 성남시 수정구 논골로 7, 5층 일부호 (단대동)",경기도 성남시 수정구 단대동 67-1 5층(일부)504호 ,2024-04-17
수정구,건강기능식품일반판매업,살루스,2020-06-23,영업중,,"경기도 성남시 수정구 공원로 340, 101동 12층 1201호 (신흥동, 청구아파트)","경기도 성남시 수정구 신흥동 2464-1 청구아파트,101동12층1201호 ",2024-04-17
