발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X,발생위치Y,경도,위도
2023,2023-01-24 10:00,주,화,1,0,0,0,0,경남,진주시,차량단독,도로이탈,도로이탈 기타,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1051763,1695385,128.0690062,35.25256064
2023,2023-01-24 17:00,주,화,1,1,1,0,0,경남,양산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,1139125,1707222,129.0311352,35.35093289
2023,2023-01-24 19:00,야,화,1,0,0,0,0,충남,금산군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1004071,1791916,127.5452404,36.12425302
2023,2023-01-24 20:00,야,화,1,1,0,1,0,전남,나주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,건설기계,939976,1674270,126.841725,35.0617139
2023,2023-01-25 01:00,야,수,1,0,0,0,0,충북,충주시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1025184,1899894,127.7834038,37.09734676
2023,2023-01-25 09:00,주,수,1,0,0,0,0,강원,강릉시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,1127570,1971183,128.9477016,37.73137883
2023,2023-01-25 10:00,주,수,1,0,0,0,0,경북,경주시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1141068,1741221,129.058422,35.65710527
2023,2023-01-25 11:00,주,수,1,1,0,1,0,전남,순천시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,1000370,1661523,127.5040522,34.94855481
2023,2023-01-25 11:00,주,수,1,1,1,0,0,대구,서구,차대차,정면충돌,정면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,1095939,1763953,128.5626846,35.8674483
2023,2023-01-25 12:00,주,수,1,0,0,0,0,서울,종로구,차대사람,기타,기타,기타,기타,기타,화물차,보행자,957258,1952473,127.0159841,37.57063605
2023,2023-01-25 14:00,주,수,1,0,0,0,0,전남,무안군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,교량위,화물차,없음,911196,1655169,126.5281691,34.88737261
2023,2023-01-25 22:00,야,수,1,0,0,0,0,인천,계양구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,931325,1949643,126.7226006,37.54356079
2023,2023-01-26 10:00,주,목,1,0,0,0,0,강원,강릉시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,기타,기타,승용차,없음,1124261,1972693,128.9104188,37.74543993
2023,2023-01-26 10:00,주,목,1,0,0,0,0,강원,양양군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,이륜차,1096641,2004131,128.6011916,38.03207494
2023,2023-01-26 14:00,주,목,1,2,1,1,0,전북,김제시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,교량위,승합차,없음,941668,1751645,126.8547427,35.75944629
2023,2023-01-26 18:00,야,목,1,0,0,0,0,경남,김해시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1124129,1697193,128.8646223,35.26250521
2023,2023-01-27 04:00,야,금,1,1,1,0,0,경기,광주시,차대사람,횡단중,횡단중,신호위반,교차로,교차로부근,화물차,보행자,977429,1929172,127.2451141,37.36132502
2023,2023-01-27 04:00,야,금,1,0,0,0,0,경기,안양시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,947576,1935469,126.9075606,37.41687531
2023,2023-01-27 06:00,주,금,1,0,0,0,0,울산,북구,차대사람,횡단중,횡단중,기타,교차로,교차로횡단보도내,화물차,보행자,1168156,1730998,129.3554131,35.56073442
2023,2023-01-27 07:00,주,금,1,0,0,0,0,충남,논산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,966937,1794138,127.1324863,36.14373067
2023,2023-01-27 12:00,주,금,1,0,0,0,0,경기,안성시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,화물차,이륜차,994865,1896938,127.4422341,37.07102507
2023,2023-01-27 17:00,주,금,1,0,0,0,0,경북,상주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,1039479,1820827,127.9401775,36.38409941
2023,2023-01-27 19:00,야,금,1,0,0,0,0,충남,논산시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자,962903,1800605,127.0873415,36.20188759
2023,2023-01-28 01:00,야,토,2,0,0,0,0,경북,포항시,차량단독,도로이탈,도로이탈 기타,기타,교차로,교차로내,승용차,없음,1169470,1777433,129.379729,35.97895714
2023,2023-01-28 06:00,주,토,1,0,0,0,0,전북,임실군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,983921,1736674,127.322432,35.62606155
2023,2023-01-28 14:00,주,토,1,0,0,0,0,전남,여수시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),없음,1022045,1627671,127.7405445,34.64304894
2023,2023-01-28 18:00,야,토,1,0,0,0,0,전남,영암군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,905836,1641542,126.4710492,34.76402526
2023,2023-01-28 19:00,야,토,1,0,0,0,0,서울,강북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,958253,1958452,127.0269102,37.62457169
2023,2023-01-29 01:00,야,일,2,0,0,0,0,대구,중구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,1099689,1764577,128.6042934,35.87269874
2023,2023-01-29 23:00,야,일,1,1,1,0,0,경기,평택시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,승용차,960182,1883364,127.052793,36.94783545
2023,2023-01-29 23:00,야,일,1,0,0,0,0,경기,고양시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,944025,1958785,126.8656565,37.62681641
2023,2023-01-30 04:00,야,월,1,0,0,0,0,경북,포항시,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,없음,1169459,1777433,129.379607,35.97895905
2023,2023-01-30 06:00,주,월,1,0,0,0,0,경남,함안군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,1081931,1698218,128.4008817,35.27608928
2023,2023-01-30 08:00,주,월,1,0,0,0,0,인천,서구,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,922636,1951352,126.624071,37.55827474
2023,2023-01-30 10:00,주,월,1,0,0,0,0,서울,관악구,차대차,기타,기타,신호위반,교차로,교차로내,화물차,자전거,947620,1942872,126.9075318,37.48360297
2023,2023-01-30 10:00,주,월,1,0,0,0,0,경기,화성시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,949818,1907853,126.9347615,37.16808157
2023,2023-01-30 12:00,주,월,1,0,0,0,0,강원,인제군,차량단독,공작물충돌,공작물충돌,기타,단일로,기타단일로,승용차,없음,1073572,1994799,128.3374014,37.95014358
2023,2023-01-30 15:00,주,월,1,0,0,0,0,제주,제주시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,화물차,이륜차,890375,1497581,126.3202974,33.46441223
2023,2023-01-30 16:00,주,월,1,0,0,0,0,제주,제주시,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,907738,1501247,126.506741,33.4991106
2023,2023-01-30 17:00,주,월,1,0,0,0,0,부산,서구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1137626,1675016,129.0092609,35.0608363
2023,2023-01-30 19:00,야,월,1,0,0,0,0,경기,부천시,차대사람,기타,기타,신호위반,단일로,기타단일로,승합차,보행자,936427,1942917,126.7809327,37.48330589
2023,2023-01-31 06:00,주,화,1,0,0,0,0,대전,유성구,차대차,기타,기타,신호위반,교차로,교차로내,건설기계,이륜차,980601,1818195,127.2837712,36.36098628
2023,2023-01-31 10:00,주,화,1,0,0,0,0,경남,양산시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,자전거,1138222,1702928,129.0204752,35.31235327
2023,2023-01-31 18:00,야,화,1,0,0,0,0,경기,시흥시,차대사람,횡단중,횡단중,신호위반,교차로,교차로횡단보도내,승용차,보행자,942446,1931187,126.8499236,37.37797589
2023,2023-01-31 18:00,야,화,1,0,0,0,0,세종,세종시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,교량위,승용차,보행자,979875,1825615,127.2754867,36.42786474
2023,2023-01-31 23:00,야,화,1,0,0,0,0,인천,남동구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,932116,1938767,126.7325577,37.4455955
2023,2023-02-01 04:00,야,수,1,0,0,0,0,부산,사하구,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,교차로,교차로내,이륜차,없음,1133082,1677349,128.9598187,35.08247662
2023,2023-02-01 05:00,야,수,1,0,0,0,0,경기,화성시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,946003,1905787,126.8919415,37.14924656
2023,2023-02-01 08:00,주,수,1,0,0,0,0,충남,공주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),없음,967357,1841753,127.1351567,36.57300464
2023,2023-02-01 16:00,주,수,2,0,0,0,0,서울,마포구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,952033,1950004,126.9569794,37.54812513
2023,2023-02-01 20:00,야,수,1,0,0,0,0,전남,진도군,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,875575,1602666,126.1461502,34.41029497
2023,2023-02-01 21:00,야,수,1,0,0,0,0,충북,음성군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,1012981,1902082,127.6461179,37.11731858
2023,2023-02-02 01:00,야,목,1,0,0,0,0,전남,해남군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,917059,1592982,126.5984058,34.32713482
2023,2023-02-02 02:00,야,목,1,0,0,0,0,경기,광주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,개인형이동장치(PM),975569,1933981,127.2239512,37.40462497
2023,2023-02-02 02:00,야,목,1,1,0,1,0,경북,김천시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,1056553,1792311,128.1284757,36.12617411
2023,2023-02-02 05:00,야,목,1,0,0,0,0,경기,고양시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),없음,940959,1961997,126.8306531,37.65557373
2023,2023-02-02 11:00,주,목,1,0,0,0,0,대구,달서구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1096127,1761533,128.564475,35.84561453
2023,2023-02-02 20:00,야,목,1,0,0,0,0,강원,동해시,차량단독,전도,전도,안전운전 의무 불이행,교차로,교차로내,화물차,없음,1141196,1951139,129.0984058,37.54878368
2023,2023-02-03 05:00,야,금,1,0,0,0,0,경기,구리시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,968050,1957486,127.1379727,37.61625773
2023,2023-02-03 08:00,주,금,1,1,1,0,0,경기,안성시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,건설기계,970754,1890175,127.171264,37.0096197
2023,2023-02-03 11:00,주,금,1,0,0,0,0,경북,상주시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1060989,1835090,128.1811173,36.51155064
2023,2023-02-03 21:00,야,금,1,3,0,3,0,경남,창원시(통합),차대차,측면충돌,측면충돌,기타,단일로,기타단일로,특수차,승용차,1109676,1698835,128.7059849,35.27899546
2023,2023-02-04 06:00,주,토,1,1,0,1,0,서울,용산구,차대차,기타,기타,기타,단일로,기타단일로,승용차,승용차,956620,1948138,127.0090159,37.53153374
2023,2023-02-04 11:00,주,토,1,0,0,0,0,강원,횡성군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1056465,1931178,128.1377761,37.37796174
2023,2023-02-05 05:00,야,일,1,0,0,0,0,부산,기장군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1156201,1696197,129.2168925,35.24903901
2023,2023-02-05 17:00,주,일,1,0,0,0,0,충북,청주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,지하차도(도로)내,자전거,승합차,988429,1851391,127.3705274,36.66037923
2023,2023-02-05 21:00,야,일,1,0,0,0,0,경기,부천시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,기타,기타,승용차,보행자,937948,1941851,126.7982252,37.47380146
2023,2023-02-06 01:00,야,월,1,0,0,0,0,강원,영월군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1089519,1911582,128.5087194,37.19874864
2023,2023-02-06 02:00,야,월,1,0,0,0,0,경남,양산시,차량단독,전복,전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1146072,1706409,129.1074188,35.34261246
2023,2023-02-06 03:00,야,월,1,0,0,0,0,부산,연제구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,1146404,1688875,129.1079449,35.18452146
2023,2023-02-06 09:00,주,월,1,8,2,6,0,대전,서구,차대차,기타,기타,기타,교차로,교차로부근,승용차,승용차,985684,1811686,127.3405477,36.30239409
2023,2023-02-06 11:00,주,월,1,0,0,0,0,충남,보령시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,909043,1834930,126.4842626,36.50772827
2023,2023-02-06 14:00,주,월,1,0,0,0,0,전남,여수시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,1022261,1639144,127.7432038,34.74650565
2023,2023-02-06 15:00,주,월,1,0,0,0,0,전북,장수군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,1002103,1745207,127.5232468,35.70312751
2023,2023-02-06 17:00,주,월,1,0,0,0,0,전남,여수시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,기타,기타,이륜차,없음,1012745,1644853,127.6393274,34.79815123
2023,2023-02-06 18:00,야,월,1,0,0,0,0,부산,부산진구,차대사람,기타,기타,안전운전 의무 불이행,단일로,고가도로위,승용차,보행자,1141988,1685017,129.0587966,35.15038018
2023,2023-02-07 05:00,야,화,1,1,0,0,1,서울,강남구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,960214,1946823,127.0497636,37.5198433
2023,2023-02-07 06:00,주,화,1,0,0,0,0,전남,나주시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,927945,1668350,126.7103066,35.00754829
2023,2023-02-07 07:00,주,화,1,0,0,0,0,충남,부여군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,건설기계,자전거,956023,1805432,127.0105412,36.24511601
2023,2023-02-07 11:00,주,화,1,1,0,1,0,전남,보성군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,972550,1642816,127.1999866,34.77949214
2023,2023-02-07 12:00,주,화,1,0,0,0,0,경남,하동군,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1024334,1685945,127.7672177,35.16848198
2023,2023-02-07 13:00,주,화,2,3,3,0,0,강원,정선군,차량단독,기타,기타,안전운전 의무 불이행,기타,기타,승용차,없음,1104093,1919704,128.6740478,37.27043355
