구간 번호,관리청,도로 분류,대표지역,도로(노선)명,총길이(km),기점 위도(WGS84(4326)),기점 경도(WGS84(4326)),종점 위도(WGS84(4326)),종점 경도(WGS84(4326)),정북기준 도로방향 각도(x1),정북기준 도로방향 각도(y1),정북기준 도로방향 각도(기점 기준십진수 방위각)
48120-1,경상남도(창원시),시도,경상남도 창원시,시티세븐 뒷도로 두대터널,2,35.2358969,128.6550503,35.23768074,128.6556839,-0.000633632,-0.001783845,250.4446577
48120-1,경상남도(창원시),시도,경상남도 창원시,"외동반림로, 중앙대로",2,35.24167239,128.6816487,35.23599609,128.6769095,0.004739176,0.005676297,50.14127905
42000-18,강원특별자치도(도로관리사업소 원주본소),지방도,강원특별자치도 인제군 ,지방도444호선,1.9,37.819908,128.216104,37.799674,128.2135375,0.0025665,0.020234,82.77115077
42000-20,강원특별자치도(도로관리사업소 원주본소),지방도,강원특별자치도 홍천군 ,지방도451호선,2,37.818778,128.176246,37.82105,128.162627,0.013619,-0.002272,350.5288091
42000-21,강원특별자치도(도로관리사업소 원주본소),지방도,강원특별자치도 홍천군 ,지방도451호선,2,37.803423,128.003708,37.808943,128.012843,-0.009135,-0.00552,211.14328
42000-22,강원특별자치도(도로관리사업소 원주본소),지방도,강원특별자치도 홍천군 ,지방도451호선,1.7,37.808943,128.012843,37.802976,128.029453,-0.01661,0.005967,160.2396097
42000-28,강원특별자치도(도로관리사업소 강릉지소),지방도,강원특별자치도 인제군 ,지방도446호선,1.26,37.8813797,128.2525886,37.88595869,128.2456123,0.006976285,-0.004578998,326.7204596
30140-1,대전광역시(중구),지방도,대전광역시 중구,산서로,1.5,36.290886,127.388087,36.281471,127.394742,-0.006655,0.009415,125.2546096
42000-30,강원특별자치도(도로관리사업소 태백지소),지방도,강원특별자치도 삼척시 ,국지도28호선,1.3,37.321812,128.891371,37.330639,128.895777,-0.004406,-0.008827,243.4739079
42000-31,강원특별자치도(도로관리사업소 태백지소),지방도,강원특별자치도 삼척시 ,국지도28호선,2,37.336619,128.896585,37.352043,128.900897,-0.004312,-0.015424,254.3809042
42000-32,강원특별자치도(도로관리사업소 태백지소),지방도,강원특별자치도 삼척시 ,국지도28호선,1.9,37.36592,128.913319,37.353394,128.900923,0.012396,0.012526,45.29886782
48730-15,경상남도(함안군),지방도,경상남도 함안군,지방도1041호선,1,35.32129103,128.5709822,35.31466744,128.5629223,0.0080599,0.00662359,39.41321354
48820-4,경상남도(고성군),군도,경상남도 고성군,군도4호선,1.6,34.908203,128.144763,34.916679,128.137591,0.007172,-0.008476,310.2363583
48840-3,경상남도(남해군),군도,경상남도 남해군,군도12호선,0.5,34.807081,127.999227,34.805889,128.004022,-0.004795,0.001192,166.0396934
50000-2,제주특별자치도(본청),지방도,제주특별자치도 제주시,516도로(지방도1131호),0.15,33.407379,126.620089,33.405911,126.61995,0.000139,0.001468,84.59098116
60300-20,국토관리청(대전청),일반국도,충청북도 진천군,17호선,1,36.996516,127.435262,36.987521,127.434538,0.000724,0.008995,85.39823122
50000-3,제주특별자치도(본청),지방도,제주특별자치도 제주시,516도로(지방도1131호),0.2,33.394254,126.615588,33.391988,126.616699,-0.001111,0.002266,116.1183095
50000-7,제주특별자치도(본청),지방도,제주특별자치도 서귀포시,516도로(지방도1131호),1,33.337134,126.610414,33.329473,126.607048,0.003366,0.007661,66.28083917
50000-5,제주특별자치도(본청),지방도,제주특별자치도 서귀포시,516도로(지방도1131호),1,33.3662,126.62523,33.359314,126.622702,0.002528,0.006886,69.84071842
50000-4,제주특별자치도(본청),지방도,제주특별자치도 서귀포시,516도로(지방도1131호),0.5,33.378931,126.623397,33.376543,126.625756,-0.002359,0.002388,134.6499775
60200-12,국토관리청(원주청),일반국도,강원특별자치도 춘천시 ,46호선,1,37.829193,127.679598,37.823399,127.687906,-0.008308,0.005794,145.1080775
60200-14,국토관리청(원주청),일반국도,강원특별자치도 평창군 ,6호선,1,37.587629,128.39743,37.59167,128.407497,-0.010067,-0.004041,201.8710467
50000-9,제주특별자치도(본청),지방도,제주특별자치도 제주시,1100도로(지방도1139호),0.5,33.397165,126.475577,33.395078,126.477576,-0.001999,0.002087,133.7662141
50000-10,제주특별자치도(본청),지방도,제주특별자치도 제주시,1100도로(지방도1139호),0.3,33.386075,126.48147,33.385064,126.480342,0.001128,0.001011,41.86912921
50000-13,제주특별자치도(본청),지방도,제주특별자치도 서귀포시,1100도로(지방도1139호),0.15,33.308055,126.455266,33.307594,126.45509,0.000176,0.000461,69.10420675
60200-15,국토관리청(원주청),일반국도,강원특별자치도 평창군 ,6호선,7,37.632427,128.490162,37.650595,128.563361,-0.073199,-0.018168,193.9391427
60200-16,국토관리청(원주청),일반국도,강원특별자치도 평창군 ,6호선,2,37.763142,128.611947,37.776378,128.614647,-0.0027,-0.013236,258.4704681
60200-18,국토관리청(원주청),일반국도,강원특별자치도 고성군 ,7호선,11,38.317329,128.529357,38.229514,128.568196,-0.038839,0.087815,113.8589474
60200-26,국토관리청(원주청),일반국도,강원특별자치도 평창군 ,31호선,7,37.597539,128.423378,37.554657,128.439482,-0.016104,0.042882,110.5832754
60200-29,국토관리청(원주청),일반국도,강원특별자치도 인제군 ,44호선,12,38.123375,128.31222,38.094988,128.412796,-0.100576,0.028387,164.2385841
60200-31,국토관리청(원주청),일반국도,강원특별자치도 인제군 ,46호선,4,38.164756,128.260627,38.18203,128.286117,-0.02549,-0.017274,214.1246108
60200-32,국토관리청(원주청),일반국도,강원특별자치도 고성군 ,46호선,3,38.260249,128.360252,38.27768,128.354143,0.006109,-0.017431,289.3139083
60200-33,국토관리청(원주청),일반국도,강원특별자치도 고성군 ,46호선,1,38.322363,128.36652,38.32542,128.371434,-0.004914,-0.003057,211.8857483
30110-6,대전광역시(동구),지방도,대전광역시 동구,금산로,0.35,36.24606418,127.4765497,36.2415568,127.4775368,-0.00098707,0.004507375,102.3522065
60200-37,국토관리청(원주청),일반국도,,31호선,5,37.136689,128.689942,37.137666,128.719629,-0.029687,-0.000977,181.8849254
60200-38,국토관리청(원주청),일반국도,강원특별자치도 영월군 ,31호선,7,37.128683,128.813546,37.108729,128.868487,-0.054941,0.019954,160.0395047
60200-39,국토관리청(원주청),일반국도,강원특별자치도 삼척시 ,35호선,6,37.354326,128.927005,37.33074,128.969074,-0.042069,0.023586,150.7228145
60200-40,국토관리청(원주청),일반국도,강원특별자치도 정선군 ,38호선,5,37.250908,128.662565,37.266318,128.698965,-0.0364,-0.01541,202.94545
60200-41,국토관리청(원주청),일반국도,강원특별자치도 정선군 ,38호선,1,37.258034,128.768848,37.254332,128.779033,-0.010185,0.003702,160.0250242
60200-42,국토관리청(원주청),일반국도,강원특별자치도 정선군 ,38호선,7,37.205596,128.850079,37.204004,128.916195,-0.066116,0.001592,178.6206477
51770-1,강원특별자치도(정선군),농어촌도로,강원도 정선군,농어촌도로101호선,0.5,37.50102508,128.9132463,37.50175803,128.9228151,-0.009568864,-0.000732946,184.3801331
60200-43,국토관리청(원주청),일반국도,강원특별자치도 태백시 ,38호선,6,37.170212,129.03864,37.205787,129.037723,0.000917,-0.035575,271.4765593
60200-44,국토관리청(원주청),일반국도,강원특별자치도 삼척시 ,38호선,5,37.26936,129.064301,37.304314,129.071327,-0.007026,-0.034954,258.6345985
60200-46,국토관리청(원주청),일반국도,강원특별자치도 평창군 ,42호선,16,37.347185,128.44711,37.361673,128.594776,-0.147666,-0.014488,185.6035442
60200-47,국토관리청(원주청),일반국도,강원특별자치도 정선군 ,42호선,7,37.491099,128.787267,37.497887,128.836031,-0.048764,-0.006788,187.924709
60200-48,국토관리청(원주청),일반국도,강원특별자치도 정선군 ,42호선,7,37.531428,128.926741,37.535764,128.974831,-0.04809,-0.004336,185.1521011
26260-5,부산광역시(동래구),지방도,부산광역시 동래구,명안로,0.3,35.20063649,129.1065309,35.20071583,129.1044411,0.002089833,-7.93E-05,357.8257335
60200-50,국토관리청(원주청),일반국도,강원특별자치도 양구군 ,31호선,1,38.12456,127.996364,38.117131,127.990032,0.006332,0.007429,49.55786873
60200-51,국토관리청(원주청),일반국도,강원특별자치도 양구군 ,31호선,3,38.134303,128.066928,38.146932,128.095581,-0.028653,-0.012629,203.785805
60200-57,국토관리청(원주청),일반국도,강원특별자치도 평창군 ,59호선,5,37.521977,128.567364,37.487762,128.582603,-0.015239,0.034215,114.0076868
60200-58,국토관리청(원주청),일반국도,강원특별자치도 정선군 ,59호선,3,37.372407,128.665312,37.369741,128.696833,-0.031521,0.002666,175.1655129
60200-59,국토관리청(원주청),일반국도,강원특별자치도 정선군 ,59호선,5,37.345704,128.71452,37.310863,128.724245,-0.009725,0.034841,105.5957558
60400-6,국토관리청(익산청),일반국도,전라남도 영암군,13호선,1,34.761612,126.739396,34.75313,126.735956,0.00344,0.008482,67.92426102
29170-28,광주광역시(북구),지방도,광주광역시 북구,면앙로,1.1,35.17788826,126.9223719,35.17642167,126.9279337,-0.005561832,0.001466598,165.2279406
60400-9,국토관리청(익산청),일반국도,전라남도 화순군,22호선,2,35.08303,126.962406,35.068916,126.97563,-0.013224,0.014114,133.1353705
60400-10,국토관리청(익산청),일반국도,전라남도 영암군,23호선,5,34.841053,126.777045,34.803807,126.799842,-0.022797,0.037246,121.4693718
60400-11,국토관리청(익산청),일반국도,전라남도 담양군,29호선,1,35.228925,126.956536,35.220265,126.954314,0.002222,0.00866,75.6093734
60400-14,국토관리청(익산청),일반국도,전라북도 완주군,17호선,3,36.126506,127.338234,36.104899,127.335332,0.002902,0.021607,82.35047647
60400-15,국토관리청(익산청),일반국도,전라북도 완주군,17호선,2,36.088313,127.27073,36.079665,127.257312,0.013418,0.008648,32.80207894
60400-16,국토관리청(익산청),일반국도,전라북도 완주군,17호선,1,35.988327,127.216885,35.982033,127.209116,0.007769,0.006294,39.01241524
41220-7,경기도(평택시),도시계획도로,경기도 평택시,일반도로,0.19,37.084277,127.045426,37.083501,127.047028,-0.001602,0.000776,154.1547072
41220-8,경기도(평택시),도시계획도로,경기도 평택시,일반도로,0.8,37.118886,127.065705,37.119323,127.074293,-0.008588,-0.000437,182.9129808
41220-9,경기도(평택시),도시계획도로,경기도 평택시,도시계획도로,0.06,37.076745,127.057021,37.076752,127.056486,0.000535,-7.00E-06,359.2503784
41220-10,경기도(평택시),도시계획도로,경기도 평택시,제방도로,0.04,36.993918,127.067296,36.993942,127.067123,0.000173,-2.40E-05,352.1018631
43000-1,충청북도(본청),지방도,충청북도 음성군,지방도525호,1.7,37.0549272,127.6813131,37.04373209,127.6936718,-0.012358712,0.011195115,137.8282047
43000-1,충청북도(본청),지방도,충청북도 진천군,지방도302호선,2,36.94007584,127.4182408,36.94876033,127.400518,0.017722762,-0.00868449,333.8942677
43760-1,충청북도(괴산군),지방도,충청북도 괴산군,지방도517호선,1.5,36.69276022,127.8931523,36.68529272,127.8810858,0.01206647,0.007467505,31.75187796
41220-63,경기도(평택시),시도,경기도 평택시,통복4교(하행),0.2,37.02737774,127.118652,37.02538768,127.1144425,0.004209516,0.001990051,25.30247226
60300-23,국토관리청(대전청),일반국도,충청북도 청주시,25호선,5,36.544582,127.558249,36.526957,127.577604,-0.019355,0.017625,137.6784608
26260-6,부산광역시(동래구),지방도,부산광역시 동래구,온천둑길(수안동),0.2,35.19771439,129.0824957,35.19609066,129.0841801,-0.001684447,0.001623732,136.0514206
41220-11,경기도(평택시),도시계획도로,경기도 평택시,사리고가도,0.28,37.113167,127.063979,37.114171,127.060132,0.003847,-0.001004,345.3730633
41220-12,경기도(평택시),도시계획도로,경기도 평택시,진위세월교,0.17,37.097963,127.095098,37.096837,127.096039,-0.000941,0.001126,129.8855582
41220-13,경기도(평택시),도시계획도로,경기도 평택시,비전지하차도,0.41,36.989835,127.115799,36.986403,127.115713,8.60E-05,0.003432,88.56456699
41220-14,경기도(평택시),도시계획도로,경기도 평택시,통복지하차도,0.21,36.993999,127.082749,36.993077,127.082384,0.000365,0.000922,68.40245104
41220-17,경기도(평택시),도시계획도로,경기도 평택시,신대지하차도,0.34,36.998033,127.080057,36.997525,127.077519,0.002538,0.000508,11.31861497
41220-18,경기도(평택시),도시계획도로,경기도 평택시,송북지하차도,0.02,37.082346,127.055169,37.082481,127.054792,0.000377,-0.000135,340.2980525
41220-20,경기도(평택시),도시계획도로,경기도 평택시,이충지하차도,0.4,37.052383,127.057925,37.051897,127.048551,0.009374,0.000486,2.967872796
41220-25,경기도(평택시),도시계획도로,경기도 평택시,군문고가도,0.45,36.988952,127.092712,36.986145,127.085868,0.006844,0.002807,22.30050906
41220-26,경기도(평택시),도시계획도로,경기도 평택시,지제고가도,0.3,37.020425,127.071006,37.020104,127.066642,0.004364,0.000321,4.206893303
60300-24,국토관리청(대전청),일반국도,충청북도 진천군,34호선,11,36.897349,127.293955,36.872782,127.398855,-0.1049,0.024567,166.8191946
41220-28,경기도(평택시),도시계획도로,경기도 평택시,송탄역진입고가도,0.18,37.074573,127.055211,37.074563,127.053225,0.001986,1.00E-05,0.288495948
41220-29,경기도(평택시),도시계획도로,경기도 평택시,야막고가도,0.21,37.123128,127.064946,37.123113,127.061739,0.003207,1.50E-05,0.267985789
41220-30,경기도(평택시),도시계획도로,경기도 평택시,신장고가도,0.18,37.079118,127.054446,37.079114,127.051704,0.002742,4.00E-06,0.083582405
42130-16,강원특별자치도(원주시),지방도,강원도 원주시,농어촌201호선,0.4,37.296584,127.894897,37.293479,127.896975,-0.002078,0.003105,123.7921459
43000-1,충청북도(본청),국지도,충청북도 음성군,국지도49호,1.7,36.97419541,127.6746717,36.98814109,127.6689337,0.005738015,-0.01394569,292.3649316
26200-10,부산광역시(영도구),지방도,부산광역시 영도구,웃서발로,0.3,35.07844759,129.0735359,35.07902214,129.0704143,0.003121513,-0.000574556,349.5706875
41220-31,경기도(평택시),도시계획도로,경기도 평택시,송탄고가도,0.27,37.092319,127.058378,37.091934,127.056391,0.001987,0.000385,10.96571778
41220-32,경기도(평택시),도시계획도로,경기도 평택시,복창고가도,0.02,37.072459,127.055109,37.072488,127.054287,0.000822,-2.90E-05,357.9794541
41220-33,경기도(평택시),도시계획도로,경기도 평택시,안중고가도,0.22,36.992896,126.938335,36.989956,126.938343,-8.00E-06,0.00294,90.1559065
41220-36,경기도(평택시),도시계획도로,경기도 평택시,도시계획도로,0.05,37.073749,127.057998,37.073349,127.058086,-8.80E-05,0.0004,102.4074185
42130-17,강원특별자치도(원주시),지방도,강원도 원주시,군도11호선,1.8,37.295555,127.884826,37.280742,127.877669,0.007157,0.014813,64.21217853
31710-1,울산광역시(울주군),지방도,울산광역시 울주군,군도26호선,1.6,35.478398,129.132154,35.469629,129.136046,-0.003892,0.008769,113.933383
70100-61,한국도로공사(한국도로공사),고속국도,충청북도 보은군,30호선,1,36.49866063,127.5955682,36.49192605,127.6029831,-0.007414947,0.006734584,137.7528776
